SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-22-2017,Single Family Residential,15447 SE 67th St,Bellevue,WA,98006,1150000,4,2.5,Forest Ridge,2970,9454,1992,,387,21,Sold,,,https://www.redfin.com/WA/Bellevue/15447-SE-67th-St-98006/home/240064,NWMLS,1155360,N,Y,47.5408926,-122.1352294
PAST SALE,August-23-2017,Single Family Residential,16131 SE 45 St,Bellevue,WA,98006,1033000,5,3.0,Lakemont,2960,4606,2000,,349,50,Sold,,,https://www.redfin.com/WA/Bellevue/16131-SE-45th-St-98006/home/237634,NWMLS,1154061,N,Y,47.5651878,-122.12438
PAST SALE,August-23-2017,Single Family Residential,15012 SE 46th St,Bellevue,WA,98006,610000,3,1.0,Eastgate,1210,11785,1955,,504,,Sold,,,https://www.redfin.com/WA/Bellevue/15012-SE-46th-St-98006/home/239600,NWMLS,1165469,N,Y,47.5641406,-122.1398809
PAST SALE,,Single Family Residential,6178 162nd Pl SE,Bellevue,WA,98006,1699000,4,3.5,,4350,35100,1990,,391,,,,,https://www.redfin.com/WA/Bellevue/6178-162nd-Pl-SE-98006/home/418556,,,N,Y,47.5477232,-122.1234911
PAST SALE,August-23-2017,Single Family Residential,14301 NE 12th Pl,Bellevue,WA,98007,1166000,6,3.0,Bellevue,3420,13500,1979,,341,,Sold,,,https://www.redfin.com/WA/Bellevue/14301-NE-12th-Pl-98007/home/499563,NWMLS,1163833,N,Y,47.620949,-122.1496854
PAST SALE,August-24-2017,Single Family Residential,15017 SE 44th St,Bellevue,WA,98006,1237300,5,3.5,Eastgate,3820,5380,2009,,324,,Sold,,,https://www.redfin.com/WA/Bellevue/15017-SE-44-St-98006/home/235157,NWMLS,1128327,N,Y,47.567401,-122.1413377
PAST SALE,August-25-2017,Single Family Residential,6101 115th Pl SE,Bellevue,WA,98006,685000,3,2.5,Newport Hills,1740,9691,1988,,394,42,Sold,,,https://www.redfin.com/WA/Bellevue/6101-115th-Pl-SE-98006/home/416358,NWMLS,1137348,N,Y,47.5491943,-122.1861072
PAST SALE,August-25-2017,Single Family Residential,3940 154th Ave SE,Bellevue,WA,98006,690000,4,2.0,Eastgate,1300,8942,1954,,531,,Sold,,,https://www.redfin.com/WA/Bellevue/3940-154th-Ave-SE-98006/home/234446,NWMLS,1168002,N,Y,47.574192,-122.1349237
PAST SALE,August-25-2017,Single Family Residential,14501 NE 1st St,Bellevue,WA,98007,780000,5,2.5,East Bellevue,2160,8828,1962,,361,,Sold,,,https://www.redfin.com/WA/Bellevue/14501-NE-1st-St-98007/home/499694,NWMLS,1154030,N,Y,47.6104151,-122.1475476
PAST SALE,August-25-2017,Single Family Residential,16204 Main St,Bellevue,WA,98008,892000,4,3.0,Lake Hills,2840,9130,1958,,314,,Sold,,,https://www.redfin.com/WA/Bellevue/16204-Main-St-98008/home/501909,NWMLS,1132663,N,Y,47.609473,-122.124353
PAST SALE,August-25-2017,Single Family Residential,10240 NE 30th Pl,Bellevue,WA,98004,1200000,4,2.0,Clyde Hill,1430,9350,1953,,839,,Sold,,,https://www.redfin.com/WA/Bellevue/10240-NE-30th-Pl-98004/home/251896,NWMLS,1142695,N,Y,47.6381912,-122.2028692
PAST SALE,August-25-2017,Single Family Residential,3215 111th Ave SE,Bellevue,WA,98004,1440000,4,2.5,Enatai,3010,10050,1988,,478,33,Sold,,,https://www.redfin.com/WA/Bellevue/3215-111th-Ave-SE-98004/home/511073,NWMLS,1160584,N,Y,47.5817691,-122.1930105
PAST SALE,August-28-2017,Single Family Residential,4758 118th Ave SE,Bellevue,WA,98006,755000,4,2.0,Newport Hills,2220,18769,1961,,340,,Sold,,,https://www.redfin.com/WA/Bellevue/4758-118th-Ave-SE-98006/home/415947,NWMLS,1161514,N,Y,47.560934,-122.1825209
PAST SALE,August-28-2017,Single Family Residential,13424 NE 51st Pl,Bellevue,WA,98005,1450000,4,2.5,Bridle Trails,3530,35307,1978,,411,42,Sold,,,https://www.redfin.com/WA/Bellevue/13424-NE-51st-Pl-98005/home/431320,NWMLS,1148135,N,Y,47.6543491,-122.1606529
PAST SALE,August-28-2017,Single Family Residential,6517 148th Ave SE,Bellevue,WA,98006,885000,3,2.5,Forest Ridge,2185,10860,1989,,405,,Sold,,,https://www.redfin.com/WA/Bellevue/6517-148th-Ave-SE-98006/home/237701,NWMLS,1159151,N,Y,47.5439774,-122.1445415
PAST SALE,August-28-2017,Single Family Residential,139 165th Ave NE,Bellevue,WA,98008,685000,4,2.5,East Bellevue,1820,8250,1961,,376,,Sold,,,https://www.redfin.com/WA/Bellevue/139-165th-Ave-NE-98008/home/501011,NWMLS,1160752,N,Y,47.6113174,-122.1204692
PAST SALE,August-28-2017,Single Family Residential,212 109th Ave SE,Bellevue,WA,98004,1365000,4,2.0,Surrey Downs,2100,7960,1955,,650,,Sold,,,https://www.redfin.com/WA/Bellevue/212-109th-Ave-SE-98004/home/510300,NWMLS,1160860,N,Y,47.6076617,-122.194701
PAST SALE,August-28-2017,Single Family Residential,15212 NE 6th Pl,Bellevue,WA,98007,710000,3,2.0,Crossroads,2280,7096,1962,,311,,Sold,,,https://www.redfin.com/WA/Bellevue/15212-NE-6th-Pl-98007/home/500498,NWMLS,1155913,N,Y,47.6159607,-122.1365184
PAST SALE,August-28-2017,Single Family Residential,2440 137th Ave SE,Bellevue,WA,98005,725000,3,2.0,College Hill,1490,7500,1967,,487,,Sold,,,https://www.redfin.com/WA/Bellevue/2440-137th-Ave-SE-98005/home/509369,NWMLS,1167752,N,Y,47.5879082,-122.1571795
PAST SALE,August-29-2017,Single Family Residential,6126 140th Ct NE,Redmond,WA,98052,800000,3,2.0,Microsoft,1570,8773,1984,,510,16,Sold,,,https://www.redfin.com/WA/Redmond/6126-140th-Ct-NE-98052/home/517319,NWMLS,1164257,N,Y,47.6618054,-122.1523495
PAST SALE,August-29-2017,Single Family Residential,13833 SE 58th Pl,Bellevue,WA,98006,1060000,4,2.5,Bellevue,3121,13800,1980,,340,,Sold,,,https://www.redfin.com/WA/Bellevue/13833-SE-58th-Pl-98006/home/239319,NWMLS,1146175,N,Y,47.552321,-122.1540383
PAST SALE,August-29-2017,Single Family Residential,10530 NE 21st Pl,Bellevue,WA,98004,2470000,5,4.5,Bellevue,4830,10124,2017,,511,,Sold,,,https://www.redfin.com/WA/Bellevue/10530-NE-21st-Pl-98004/home/505898,NWMLS,1175511,N,Y,47.6299782,-122.1995852
PAST SALE,August-29-2017,Single Family Residential,5605 145th Ave SE,Bellevue,WA,98006,1395000,4,3.5,Forest Ridge,4010,12528,1985,,348,,Sold,,,https://www.redfin.com/WA/Bellevue/5605-145th-Ave-SE-98006/home/235613,NWMLS,1157565,N,Y,47.5518057,-122.1481124
PAST SALE,August-29-2017,Single Family Residential,15221 SE 2nd Pl,Bellevue,WA,98007,665000,4,1.5,Lake Hills,1600,9252,1962,,416,,Sold,,,https://www.redfin.com/WA/Bellevue/15221-SE-2nd-Pl-98007/home/426939,NWMLS,1158571,N,Y,47.6077744,-122.1363109
PAST SALE,August-29-2017,Single Family Residential,12529 SE 67th St,Bellevue,WA,98006,768000,5,3.0,Newport Hills,2802,9155,1973,,274,,Sold,,,https://www.redfin.com/WA/Bellevue/12529-SE-67th-St-98006/home/417380,NWMLS,1168415,N,Y,47.5421674,-122.1730955
PAST SALE,August-30-2017,Single Family Residential,14700 SE 17th St,Bellevue,WA,98007,745000,5,2.0,East Bellevue,2040,7945,1960,,365,,Sold,,,https://www.redfin.com/WA/Bellevue/14700-SE-17th-St-98007/home/427189,NWMLS,1163344,N,Y,47.5957432,-122.1440263
PAST SALE,August-30-2017,Single Family Residential,12208 SE 25th St,Bellevue,WA,98005,1109995,4,3.0,Woodridge,3080,12010,1950,,360,12,Sold,,,https://www.redfin.com/WA/Bellevue/12208-SE-25th-St-98005/home/507378,NWMLS,1167238,N,Y,47.589038,-122.1775915
PAST SALE,August-30-2017,Single Family Residential,4119 154th Ave SE,Bellevue,WA,98006,728000,3,1.5,Eastgate,1710,10000,1954,,426,,Sold,,,https://www.redfin.com/WA/Bellevue/4119-154th-Ave-SE-98006/home/233675,NWMLS,1157688,N,Y,47.572413,-122.1355578
PAST SALE,August-30-2017,Single Family Residential,4717 142nd Pl SE,Bellevue,WA,98006,1280000,4,3.0,Somerset,3070,10700,1976,,417,,Sold,,,https://www.redfin.com/WA/Bellevue/4717-142nd-Pl-SE-98006/home/235589,NWMLS,1154004,N,Y,47.560413,-122.1519284
PAST SALE,August-30-2017,Single Family Residential,4640 149th Ave SE,Bellevue,WA,98006,806400,4,3.0,Bellevue,2340,8350,1972,,345,,Sold,,,https://www.redfin.com/WA/Bellevue/4640-149th-Ave-SE-98006/home/236533,NWMLS,1187225,N,Y,47.5633775,-122.1415008
PAST SALE,August-30-2017,Single Family Residential,5824 168th Pl SE,Bellevue,WA,98006,2160000,5,3.5,Lakemont,5400,13973,1992,,400,,Sold,,,https://www.redfin.com/WA/Bellevue/5824-168th-Pl-SE-98006/home/419385,NWMLS,1172808,N,Y,47.5499439,-122.1161152
PAST SALE,,Single Family Residential,39 151st Pl SE,Bellevue,WA,98007,622000,4,2.5,,2080,7350,1966,,299,,,,,https://www.redfin.com/WA/Bellevue/39-151st-Pl-SE-98007/home/426197,,,N,Y,47.608646,-122.1384446
PAST SALE,August-30-2017,Single Family Residential,5501 178th Ave SE,Bellevue,WA,98006,1365000,5,4.5,Lakemont,4100,9234,1996,,333,33,Sold,,,https://www.redfin.com/WA/Bellevue/5501-178th-Ave-SE-98006/home/418690,NWMLS,1163956,N,Y,47.5539046,-122.1024171
PAST SALE,August-30-2017,Single Family Residential,530 157th Ave SE,Bellevue,WA,98008,650000,3,1.5,Lake Hills,1730,8212,1958,,376,,Sold,,,https://www.redfin.com/WA/Bellevue/530-157th-Ave-SE-98008/home/426056,NWMLS,1156121,N,Y,47.6048573,-122.1301938
PAST SALE,August-31-2017,Single Family Residential,4800 136th Pl SE,Bellevue,WA,98006,1552000,4,3.5,Somerset,3840,12750,1984,,404,,Sold,,,https://www.redfin.com/WA/Bellevue/4800-136th-Pl-SE-98006/home/240043,NWMLS,1172211,N,Y,47.5591665,-122.1579566
PAST SALE,August-31-2017,Single Family Residential,13018 SE 45th Ct,Bellevue,WA,98006,2200000,5,4.0,Somerset,4411,13663,2017,,499,,Sold,,,https://www.redfin.com/WA/Bellevue/13018-SE-45th-Ct-98006/home/22602712,NWMLS,1154158,N,Y,47.5649705,-122.1660232
PAST SALE,August-31-2017,Single Family Residential,4504 174th Ave SE,Bellevue,WA,98006,1450000,4,3.5,Vuemont,3740,10091,1986,,388,23,Sold,,,https://www.redfin.com/WA/Bellevue/4504-174th-Ave-SE-98006/home/236302,NWMLS,1143130,N,Y,47.5651734,-122.1085778
PAST SALE,August-31-2017,Single Family Residential,15029 NE 16th St,Bellevue,WA,98007,1350000,4,3.5,Microsoft,3100,9180,1965,,435,8,Sold,,,https://www.redfin.com/WA/Bellevue/15029-NE-16th-St-98007/home/499803,NWMLS,1155743,N,Y,47.6236809,-122.1393136
PAST SALE,,Single Family Residential,12609 SE 29th St,Bellevue,WA,98005,600000,5,4.5,,3950,8506,2020,,152,,,,,https://www.redfin.com/WA/Bellevue/12609-SE-29th-St-98005/home/508090,,,N,Y,47.5844969,-122.171485
PAST SALE,August-31-2017,Single Family Residential,17610 NE 8th Pl,Bellevue,WA,98008,842500,4,3.0,Bretton Wood,2520,11474,1967,,334,,Sold,,,https://www.redfin.com/WA/Bellevue/17610-NE-8th-Pl-98008/home/502187,NWMLS,1172508,N,Y,47.6174118,-122.1054813
PAST SALE,August-31-2017,Single Family Residential,5845 134th Pl SE,Bellevue,WA,98006,1050000,5,2.5,Bellevue,2630,8480,1983,,399,,Sold,,,https://www.redfin.com/WA/Bellevue/5845-134th-Pl-SE-98006/home/237964,NWMLS,1175374,N,Y,47.549788,-122.1616507
PAST SALE,,Single Family Residential,15506 SE 49th St,Bellevue,WA,98006,1040000,5,2.5,,2870,8326,1978,,362,,,,,https://www.redfin.com/WA/Bellevue/15506-SE-49th-St-98006/home/235931,,,N,Y,47.5588996,-122.1326059
PAST SALE,August-31-2017,Single Family Residential,2402 131st Pl NE,Bellevue,WA,98005,910000,3,2.0,Cherry Crest,2192,12524,1977,,415,,Sold,,,https://www.redfin.com/WA/Bellevue/2402-131st-Pl-NE-98005/home/431204,NWMLS,1158979,N,Y,47.6318865,-122.1647528
PAST SALE,August-31-2017,Single Family Residential,3821 155th SE,Bellevue,WA,98006,671000,4,2.0,Eastgate,1700,10857,1954,,395,,Sold,,,https://www.redfin.com/WA/Bellevue/3821-155th-Ave-SE-98006/home/234908,NWMLS,1159916,N,Y,47.5753576,-122.1344751
PAST SALE,August-31-2017,Single Family Residential,337 106th Ave SE,Bellevue,WA,98004,1260000,4,2.0,Bellevue,2270,11039,1953,,555,,Sold,,,https://www.redfin.com/WA/Bellevue/337-106th-Ave-SE-98004/home/510315,NWMLS,1166717,N,Y,47.6067841,-122.1991372
PAST SALE,August-31-2017,Single Family Residential,13030 NE 8th St,Bellevue,WA,98005,1240000,5,3.0,Bellevue,3162,10001,2015,,392,,Sold,,,https://www.redfin.com/WA/Bellevue/13030-NE-8th-St-98005/home/508385,NWMLS,1163254,N,Y,47.6181392,-122.1653554
PAST SALE,August-31-2017,Single Family Residential,14510 SE 42nd Pl,Bellevue,WA,98006,772500,4,2.0,Eastgate,1460,8967,1955,,529,,Sold,,,https://www.redfin.com/WA/Bellevue/14510-SE-42nd-Pl-98006/home/233894,NWMLS,1153452,N,Y,47.5705149,-122.1458572
PAST SALE,August-31-2017,Single Family Residential,16251 SE 8th St,Bellevue,WA,98008,660000,4,2.0,Phantom Lake,1760,7567,1956,,375,,Sold,,,https://www.redfin.com/WA/Bellevue/16251-SE-8th-St-98008/home/426463,NWMLS,1167422,N,Y,47.6026437,-122.1231933
PAST SALE,September-1-2017,Single Family Residential,4500 141st Ave SE,Bellevue,WA,98006,1638000,4,3.0,Somerset,2910,8600,1968,,563,,Sold,,,https://www.redfin.com/WA/Bellevue/4500-141st-Ave-SE-98006/home/240016,NWMLS,1141576,N,Y,47.565263,-122.1528099
PAST SALE,September-1-2017,Single Family Residential,4673 174th Ave SE,Bellevue,WA,98006,1336888,3,2.5,Sky Mountain,2940,13364,1984,,455,12,Sold,,,https://www.redfin.com/WA/Bellevue/4673-174th-Ave-SE-98006/home/240969,NWMLS,1167251,N,Y,47.5614222,-122.1069852
PAST SALE,,Single Family Residential,17139 NE 5th Pl,Bellevue,WA,98008,820000,5,4.5,,3940,8800,2020,,208,,,,,https://www.redfin.com/WA/Bellevue/17139-NE-5th-Pl-98008/home/500264,,,N,Y,47.6151198,-122.1137057
PAST SALE,September-5-2017,Single Family Residential,11013 SE 66th St,Newcastle,WA,98056,1225000,5,4.0,Newcastle,3359,10325,2015,,365,,Sold,,,https://www.redfin.com/WA/Newcastle/11013-SE-66th-St-98056/home/22627950,NWMLS,1107437,N,Y,47.5437619,-122.1934895
PAST SALE,September-5-2017,Single Family Residential,10022 NE 29th Pl,Bellevue,WA,98004,2406000,4,3.5,Clyde Hill,4058,10195,2008,,593,,Sold,,,https://www.redfin.com/WA/Bellevue/10022-NE-29th-Pl-98004/home/506656,NWMLS,1149138,N,Y,47.6372274,-122.2059427
PAST SALE,September-5-2017,Single Family Residential,4458 162ND Ct SE,Bellevue,WA,98006,989000,4,3.5,Lakemont,3140,7260,2004,,315,30,Sold,,,https://www.redfin.com/WA/Bellevue/4458-162nd-Ct-SE-98006/home/2080917,NWMLS,1169381,N,Y,47.5664027,-122.1237725
PAST SALE,September-6-2017,Single Family Residential,16789 SE 61st Ln,Bellevue,WA,98006,1575000,5,4.5,Lakemont,4030,10157,2012,,391,33,Sold,,,https://www.redfin.com/WA/Bellevue/16789-SE-61st-Ln-98006/home/40089685,NWMLS,1141063,N,Y,47.547171,-122.1168596
PAST SALE,September-6-2017,Single Family Residential,15514 SE 38th St,Bellevue,WA,98006,590000,3,1.0,Eastgate,1259,9600,1955,,469,,Sold,,,https://www.redfin.com/WA/Bellevue/15514-SE-38th-St-98006/home/233838,NWMLS,1150883,N,Y,47.5760968,-122.1333411
PAST SALE,September-6-2017,Single Family Residential,1440 170th Pl NE,Bellevue,WA,98008,653000,3,2.5,Bellevue,1910,4325,1975,,342,300,Sold,,,https://www.redfin.com/WA/Bellevue/1440-170th-Pl-NE-98008/home/431950,NWMLS,1163696,N,Y,47.623974,-122.1124594
PAST SALE,September-6-2017,Single Family Residential,15926 NE 15th St,Bellevue,WA,98008,579000,3,1.75,Crossroads,1280,277992,1975,,452,387,Sold,,,https://www.redfin.com/WA/Bellevue/15926-NE-15th-St-98008/home/143077757,NWMLS,1170232,N,Y,47.623367,-122.1273131
PAST SALE,September-6-2017,Single Family Residential,4551 135th Ave SE,Bellevue,WA,98006,1248000,5,2.5,Somerset,3010,14070,1976,,415,7,Sold,,,https://www.redfin.com/WA/Bellevue/4551-135th-Ave-SE-98006/home/240641,NWMLS,1168100,N,Y,47.5634722,-122.1604401
PAST SALE,September-6-2017,Single Family Residential,6687 163rd Pl SE,Bellevue,WA,98006,1073088,4,2.5,Cougar Mountain,2290,5096,2002,,469,40,Sold,,,https://www.redfin.com/WA/Bellevue/6687-163rd-Pl-SE-98006/home/419434,NWMLS,1181961,N,Y,47.5410279,-122.1240822
PAST SALE,September-6-2017,Single Family Residential,4670 144th Pl SE,Bellevue,WA,98006,1038000,3,2.5,Somerset,2270,9100,1980,,457,,Sold,,,https://www.redfin.com/WA/Bellevue/4670-144th-Pl-SE-98006/home/239465,NWMLS,1163703,N,Y,47.5611153,-122.1475014
PAST SALE,September-7-2017,Single Family Residential,16226 SE Newport Way,Bellevue,WA,98006,630000,3,2.0,Bellevue,1350,11160,1961,,467,,Sold,,,https://www.redfin.com/WA/Bellevue/16226-SE-Newport-Way-98006/home/234452,NWMLS,1163329,N,Y,47.5725025,-122.1229789
PAST SALE,September-8-2017,Single Family Residential,10643 SE 25th St,Bellevue,WA,98004,950000,3,2.0,Enatai,1130,6360,1953,,841,,Sold,,,https://www.redfin.com/WA/Bellevue/10643-SE-25th-St-98004/home/510605,NWMLS,1172060,N,Y,47.5878486,-122.1978889
PAST SALE,,Single Family Residential,15317 NE 7th Pl,Bellevue,WA,98007,760000,3,2.0,,2040,7462,1962,,373,,,,,https://www.redfin.com/WA/Bellevue/15317-NE-7th-Pl-98007/home/499538,,,N,Y,47.616292,-122.1354589
PAST SALE,September-8-2017,Single Family Residential,13733 SE 42nd Pl,Bellevue,WA,98006,880000,5,3.0,Somerset,3480,39658,1979,,253,,Sold,,,https://www.redfin.com/WA/Bellevue/13733-SE-42nd-Pl-98006/home/239195,NWMLS,1165590,N,Y,47.5704362,-122.1562768
PAST SALE,September-8-2017,Single Family Residential,14432 SE 15th St,Bellevue,WA,98007,700000,3,1.0,Lake Hills,1048,8970,1955,,668,,Sold,,,https://www.redfin.com/WA/Bellevue/14432-SE-15th-St-98007/home/427058,NWMLS,1167656,N,Y,47.5975188,-122.1454547
PAST SALE,September-8-2017,Single Family Residential,910 179th Ct NE,Bellevue,WA,98008,968000,3,2.5,Bretton Wood,2686,11995,1979,,360,,Sold,,,https://www.redfin.com/WA/Bellevue/910-179th-Ct-NE-98008/home/502448,NWMLS,1163592,N,Y,47.6179782,-122.1006574
PAST SALE,September-8-2017,Single Family Residential,12911 SE 45th Ln,Bellevue,WA,98006,1200000,4,3.0,Somerset,2250,13503,1975,,533,,Sold,,,https://www.redfin.com/WA/Bellevue/12911-SE-45th-Ln-98006/home/239460,NWMLS,1161370,N,Y,47.5647975,-122.1687579
PAST SALE,September-8-2017,Single Family Residential,3947 W Lake Sammamish Pkwy SE,Bellevue,WA,98008,1020000,5,3.0,Vasa Park,3090,14207,1979,,330,9,Sold,,,https://www.redfin.com/WA/Bellevue/3947-W-Lake-Sammamish-Pkwy-SE-98008/home/429371,NWMLS,1158615,N,Y,47.5742274,-122.1098086
PAST SALE,September-8-2017,Single Family Residential,1650 109 Ave SE,Bellevue,WA,98004,901000,3,1.5,West Bellevue,1700,12656,1953,,530,,Sold,,,https://www.redfin.com/WA/Bellevue/1650-109th-Ave-SE-98004/home/510809,NWMLS,1181407,N,Y,47.5951129,-122.1951735
PAST SALE,September-8-2017,Single Family Residential,12030 SE 42nd Ct,Bellevue,WA,98006,1428000,4,3.5,Greenwich Crest,3920,10080,2011,,364,,Sold,,,https://www.redfin.com/WA/Bellevue/12030-SE-42nd-Ct-98006/home/22420854,NWMLS,1170340,N,Y,47.5718842,-122.1785964
PAST SALE,,Single Family Residential,2325 166th Ave SE,Bellevue,WA,98008,755000,4,2.0,,1780,10240,1974,,424,,,,,https://www.redfin.com/WA/Bellevue/2325-166th-Ave-SE-98008/home/429295,,,N,Y,47.5891688,-122.1202298
PAST SALE,September-8-2017,Single Family Residential,18039 NW Varese Ct,Issaquah,WA,98027,955950,4,3.5,Montreux,3020,8103,1993,,317,85,Sold,,,https://www.redfin.com/WA/Issaquah/18039-NW-Varese-Ct-98027/home/419161,NWMLS,1168707,N,Y,47.5491406,-122.1001753
PAST SALE,September-8-2017,Single Family Residential,4343 155th Pl SE,Bellevue,WA,98006,940000,4,2.5,Whispering Heights,2520,8721,1989,,373,,Sold,,,https://www.redfin.com/WA/Bellevue/4343-155th-Pl-SE-98006/home/236293,NWMLS,1159244,N,Y,47.5678302,-122.1327291
PAST SALE,September-11-2017,Single Family Residential,1319 165th Ave NE,Bellevue,WA,98008,625000,4,1.5,Bellevue,1270,7590,1959,,492,,Sold,,,https://www.redfin.com/WA/Bellevue/1319-165th-Ave-NE-98008/home/499743,NWMLS,1178001,N,Y,47.6214548,-122.1201781
PAST SALE,,Single Family Residential,11003 SE 60th St,Bellevue,WA,98006,1295000,4,3.5,,3880,43082,1991,,334,,,,,https://www.redfin.com/WA/Bellevue/11003-SE-60th-St-98006/home/418099,,,N,Y,47.5492421,-122.1939938
PAST SALE,September-11-2017,Single Family Residential,14407 NE 14th Pl,Bellevue,WA,98007,965000,3,2.5,Bellevue,1850,13741,1965,,522,,Sold,,,https://www.redfin.com/WA/Bellevue/14407-NE-14th-Ct-98007/home/499629,NWMLS,1185796,N,Y,47.6217604,-122.148049
PAST SALE,September-11-2017,Single Family Residential,3460 126th Ave NE,Bellevue,WA,98005,1684000,5,4.0,Bridle Trails,4091,19221,1984,,412,17,Sold,,,https://www.redfin.com/WA/Bellevue/3460-126th-Ave-NE-98005/home/431185,NWMLS,1153666,N,Y,47.6413136,-122.1712625
PAST SALE,September-11-2017,Single Family Residential,18605 NE 16th St,Bellevue,WA,98008,925000,4,3.0,Lake Sammamish,3630,11251,1979,,255,,Sold,,,https://www.redfin.com/WA/Bellevue/18605-NE-16th-St-98008/home/504411,NWMLS,1166545,N,Y,47.6233031,-122.09223
PAST SALE,September-12-2017,Single Family Residential,4556 146th Ave SE,Bellevue,WA,98006,960000,4,3.0,Somerset,2240,8500,1971,,429,,Sold,,,https://www.redfin.com/WA/Bellevue/4556-146th-Ave-SE-98006/home/236572,NWMLS,1173027,N,Y,47.5638293,-122.1452439
PAST SALE,September-12-2017,Single Family Residential,16815 NE 6th Pl,Bellevue,WA,98008,1050000,5,3.0,Lochmoor,2530,10190,1960,,415,,Sold,,,https://www.redfin.com/WA/Bellevue/16815-NE-6th-Pl-98008/home/499841,NWMLS,1180945,N,Y,47.6160205,-122.1155427
PAST SALE,September-12-2017,Single Family Residential,4255 134th Ave NE,Bellevue,WA,98005,2098000,4,4.0,Bridle Trails,5053,40075,1995,,415,,Sold,,,https://www.redfin.com/WA/Bellevue/4255-134th-Ave-NE-98005/home/431316,NWMLS,1149221,N,Y,47.6477282,-122.1619819
PAST SALE,September-13-2017,Single Family Residential,15110 SE 43rd St,Bellevue,WA,98006,675000,3,1.0,Eastgate,1210,9720,1954,,558,,Sold,,,https://www.redfin.com/WA/Bellevue/15110-SE-43rd-St-98006/home/240210,NWMLS,1150174,N,Y,47.5697493,-122.1394298
PAST SALE,,Single Family Residential,16854 NE 18th St,Bellevue,WA,98008,700000,3,2.0,,1600,7350,1965,,438,,,,,https://www.redfin.com/WA/Bellevue/16854-NE-18th-St-98008/home/431633,,,N,Y,47.6264735,-122.1142436
PAST SALE,September-14-2017,Single Family Residential,248 129th Ave NE,Bellevue,WA,98005,989000,4,3.0,Wilburton,3320,20772,1968,,298,,Sold,,,https://www.redfin.com/WA/Bellevue/248-129th-Ave-NE-98005/home/509623,NWMLS,1161156,N,Y,47.6139766,-122.1678594
PAST SALE,September-14-2017,Single Family Residential,2040 128th Ave SE,Bellevue,WA,98005,1095000,5,3.0,Woodridge,2620,12725,1969,,418,,Sold,,,https://www.redfin.com/WA/Bellevue/2040-128th-Ave-SE-98005/home/508324,NWMLS,1158213,N,Y,47.5916147,-122.1699119
PAST SALE,September-14-2017,Single Family Residential,10903 SE 3rd St,Bellevue,WA,98004,1062500,4,3.0,Surrey Downs,2230,9120,1961,,476,,Sold,,,https://www.redfin.com/WA/Bellevue/10903-SE-3rd-St-98004/home/510088,NWMLS,1196304,N,Y,47.6066611,-122.1946189
PAST SALE,September-15-2017,Single Family Residential,3455 168th Ct SE Lot 7,Bellevue,WA,98008,1480000,5,3.0,Vasa Park,3352,6790,2017,,442,105,Sold,,,https://www.redfin.com/WA/Bellevue/3455-168th-Pl-SE-98008/unit-7/home/142992813,NWMLS,1166855,N,Y,47.5795345,-122.1153363
PAST SALE,September-15-2017,Single Family Residential,1237 169 Ave NE,Bellevue,WA,98008,645000,3,2.5,Lake Hills,1600,6736,1963,,403,,Sold,,,https://www.redfin.com/WA/Bellevue/1237-169th-Ave-NE-98008/home/501017,NWMLS,1175800,N,Y,47.6210235,-122.1151288
PAST SALE,September-15-2017,Single Family Residential,2304 100th Ave NE,Bellevue,WA,98004,1399999,3,2.0,Clyde Hill,2140,8553,1953,,654,,Sold,,,https://www.redfin.com/WA/Bellevue/2304-100th-Ave-NE-98004/home/505885,NWMLS,1129147,N,Y,47.6312845,-122.2066765
PAST SALE,September-15-2017,Single Family Residential,5210 Highland Dr,Bellevue,WA,98006,835000,4,3.0,Somerset,2350,14300,1980,,355,,Sold,,,https://www.redfin.com/WA/Bellevue/5210-Highland-Dr-98006/home/236207,NWMLS,1161233,N,Y,47.5553914,-122.1510513
PAST SALE,September-15-2017,Single Family Residential,7010 171st (HOMESITE 70) Ave SE,Bellevue,WA,98006,1673271,6,4.0,Cougar Mountain,4516,13826,2017,,371,173,Sold,,,https://www.redfin.com/WA/Bellevue/7010-171st-HOMESITE-70-AVE-SE-98006/home/147002303,NWMLS,909874,N,Y,47.539304,-122.111849
PAST SALE,September-15-2017,Single Family Residential,16857 NE 24th Pl,Bellevue,WA,98008,785800,6,3.0,Ardmore,4020,11575,1967,,195,,Sold,,,https://www.redfin.com/WA/Bellevue/16857-NE-24th-Pl-98008/home/431701,NWMLS,1155587,N,Y,47.6315945,-122.1157129
PAST SALE,September-15-2017,Single Family Residential,12804 NE 35th Pl,Bellevue,WA,98005,1080000,4,2.5,Bridle Trails,2460,19221,1971,,439,,Sold,,,https://www.redfin.com/WA/Bellevue/12804-NE-35th-Pl-98005/home/431108,NWMLS,1194554,N,Y,47.6421781,-122.1693218
