SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-21-2018,Single Family Residential,3316 146th Pl SW,Lynnwood,WA,98087,495000,4,3.0,Lynnwood,2127,4946,2007,,233,74,Sold,,,https://www.redfin.com/WA/Lynnwood/3316-146th-Pl-SW-98087/home/12176240,NWMLS,1275544,N,Y,47.8654397,-122.278266
PAST SALE,May-22-2018,Single Family Residential,20807 32nd Pl W,Lynnwood,WA,98036,605000,3,2.5,Alderwood,1758,6534,1987,,344,,Sold,,,https://www.redfin.com/WA/Lynnwood/20807-32nd-Pl-W-98036/home/2812273,NWMLS,1276666,N,Y,47.8097719,-122.2763287
PAST SALE,May-22-2018,Single Family Residential,16515 40th Pl W,Lynnwood,WA,98037,590000,3,2.5,Alderwood,2673,8276,2005,,221,,Sold,,,https://www.redfin.com/WA/Lynnwood/16515-40th-Pl-W-98037/home/2911218,NWMLS,1266425,N,Y,47.8485214,-122.2873208
PAST SALE,May-22-2018,Single Family Residential,5812 202nd St SW,Lynnwood,WA,98036,415000,3,1.5,Lynnwood,1484,7405,1956,,280,,Sold,,,https://www.redfin.com/WA/Lynnwood/5812-202nd-St-SW-98036/home/2741706,NWMLS,1271526,N,Y,47.8154349,-122.3117431
PAST SALE,May-22-2018,Single Family Residential,21000 61st Ave W,Lynnwood,WA,98037,770000,5,3.0,Lynnwood,2642,7561,2018,,291,,Sold,,,https://www.redfin.com/WA/Lynnwood/21000-61st-Ave-W-98036/home/145402754,NWMLS,1278329,N,Y,47.8083943,-122.3152976
PAST SALE,,Single Family Residential,122 155th St SW,Lynnwood,WA,98087,425000,,,,,14810,,,,,,,,https://www.redfin.com/WA/Lynnwood/122-155th-St-SW-98087/home/2716698,,,N,Y,47.8573833,-122.2356945
PAST SALE,,Single Family Residential,18421 46th Pl W,Lynnwood,WA,98037,537500,4,2.5,,2256,8276,1965,,238,,,,,https://www.redfin.com/WA/Lynnwood/18421-46th-Pl-W-98037/home/2713931,,,N,Y,47.8313294,-122.2955114
PAST SALE,May-23-2018,Single Family Residential,20807 12th Ave W,Lynnwood,WA,98036,625000,3,2.5,Logan Park,2293,4944,2005,,273,60,Sold,,,https://www.redfin.com/WA/Lynnwood/20807-12th-Ave-W-98036/home/2911040,NWMLS,1271255,N,Y,47.809525,-122.2482598
PAST SALE,,Other,132 155th St SW,Lynnwood,WA,98087,725000,,,,,67518,,,,,,,,https://www.redfin.com/WA/Lynnwood/132-155th-St-SW-98087/home/2716697,,,N,Y,47.8573305,-122.2359997
PAST SALE,May-24-2018,Single Family Residential,20208 13th Ave W,Lynnwood,WA,98036,635000,3,2.5,Lynnwood,1964,6996,2013,,323,,Sold,,,https://www.redfin.com/WA/Lynnwood/20208-13th-Ave-W-98036/home/28558674,NWMLS,1276258,N,Y,47.815057,-122.251853
