ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
25007 SE Mirrormont Way,https://www.redfin.com/WA/Issaquah/25007-SE-Mirrormont-Way-98027/home/425009,August-9-2019,August-2019,98027,1973,176,225
24405 SE 46th Ct,https://www.redfin.com/WA/Issaquah/24405-SE-46th-Ct-98029/home/439461,August-12-2019,August-2019,98029,1988,407,441
2198 Squak Mountain Loop SW,https://www.redfin.com/WA/Issaquah/2198-Squak-Mountain-Loop-SW-98027/home/421149,August-12-2019,August-2019,98027,1992,305,335
25314 SE 135th St,https://www.redfin.com/WA/Issaquah/25314-SE-135th-St-98027/home/424613,August-12-2019,August-2019,98027,1968,200,254
2495 NE Daphne St,https://www.redfin.com/WA/Issaquah/2495-NE-Daphne-St-98029/home/8187902,August-13-2019,August-2019,98029,2007,349,364
5507 231st Ave SE,https://www.redfin.com/WA/Issaquah/5507-231st-Ave-SE-98029/home/267544,August-14-2019,August-2019,98029,1997,291,316
569 Alpine Ridge Pl NW,https://www.redfin.com/WA/Issaquah/569-Alpine-Ridge-Pl-NW-98027/home/2098217,August-14-2019,August-2019,98027,2006,338,354
2156 NW Harmony Way,https://www.redfin.com/WA/Issaquah/2156-NW-Harmony-Way-98027/home/22717793,August-15-2019,August-2019,98027,2014,307,315
4980 233rd Ave SE,https://www.redfin.com/WA/ISSAQUAH/4980-233RD-AVE-SE-98029/home/89525997,August-15-2019,August-2019,98029,2016,361,367
1939 14th Ct NE,https://www.redfin.com/WA/Issaquah/1939-14th-Ct-NE-98029/home/467334,August-16-2019,August-2019,98029,2000,369,391
24720 SE Mirrormont Pl,https://www.redfin.com/WA/Issaquah/24720-SE-Mirrormont-Pl-98027/home/425164,August-16-2019,August-2019,98027,1977,275,320
1838 11th Ave NE,https://www.redfin.com/WA/Issaquah/1838-11th-Ave-NE-98029/unit-7/home/25123,August-16-2019,August-2019,98029,2002,373,393
5784 NW Lac Lehman Dr,https://www.redfin.com/WA/Issaquah/5784-NW-Lac-Leman-Dr-98027/home/419381,August-16-2019,August-2019,98027,1997,387,412
5450 Highlands Dr NE,https://www.redfin.com/WA/Issaquah/5450-Highlands-Dr-NE-98029/home/467494,August-16-2019,August-2019,98029,1979,331,374
4438 191st Pl SE,https://www.redfin.com/WA/Issaquah/4438-191st-Pl-SE-98027/home/326163,August-16-2019,August-2019,98027,1979,434,477
4182 Issaquah-Pine Lake (Lot 6) Rd SE,https://www.redfin.com/WA/Sammamish/4182-Issaquah-Pine-Lake-Rd-SE-98029/home/145708708,August-16-2019,August-2019,98029,2019,386,389
23812 SE 35th St,https://www.redfin.com/WA/Issaquah/23812-SE-35th-St-98029/home/437507,August-16-2019,August-2019,98029,1981,374,415
115 1st Ave NW,https://www.redfin.com/WA/Issaquah/115-1st-Ave-NW-98027/home/421473,August-16-2019,August-2019,98027,1900,326,448
12224 210th Pl SE,https://www.redfin.com/WA/Issaquah/12224-210th-Pl-SE-98027/home/419753,August-19-2019,August-2019,98027,1984,334,372
1250 Pine Crest Cir NE,https://www.redfin.com/WA/Issaquah/1250-Pine-Crest-Cir-NE-98029/home/55551342,August-20-2019,August-2019,98029,2015,368,375
541 SE Croston Ln,https://www.redfin.com/WA/Issaquah/541-SE-Croston-Ln-98027/home/113995583,August-21-2019,August-2019,98027,2019,396,399
2205 Squak Mountain Loop SW,https://www.redfin.com/WA/Issaquah/2205-Squak-Mountain-Loop-SW-98027/home/421146,August-21-2019,August-2019,98027,1988,335,369
13605 248th Ave SE,https://www.redfin.com/WA/Issaquah/13605-248th-Ave-SE-98027/home/424593,August-21-2019,August-2019,98027,1973,303,352
24708 SE 45th Ct,https://www.redfin.com/WA/Issaquah/24708-SE-45th-Ct-98029/home/438102,August-22-2019,August-2019,98029,1988,410,444
4210 258th Ave SE,https://www.redfin.com/WA/Issaquah/4210-258th-Ave-SE-98029/home/436905,August-22-2019,August-2019,98029,1993,384,413
490 SE Sycamore Pl,https://www.redfin.com/WA/Issaquah/490-SE-Sycamore-Pl-98027/home/8186077,August-22-2019,August-2019,98027,2006,333,349
5974 Mont Blanc Pl NW,https://www.redfin.com/WA/Issaquah/5974-Mont-Blanc-Pl-NW-98027/home/418193,August-23-2019,August-2019,98027,1998,369,393
3456 NE Marion Ln,https://www.redfin.com/WA/Issaquah/3456-NE-Marion-Ln-98029/home/2090083,August-23-2019,August-2019,98029,2005,345,362
2300 Newport Way NW,https://www.redfin.com/WA/Issaquah/2300-Newport-Way-NW-98027/home/421530,August-23-2019,August-2019,98027,1961,552,613
4730 240th Ave SE,https://www.redfin.com/WA/Issaquah/4730-240th-Ave-SE-98029/home/438878,August-23-2019,August-2019,98029,1987,341,376
22354 SE 43rd (Lot 36) Pl,https://www.redfin.com/WA/Issaquah/22354-SE-43rd-Pl-98029/home/145530600,August-23-2019,August-2019,98029,2018,349,353
4003 252nd Ave SE,https://www.redfin.com/WA/Issaquah/4003-252nd-Ave-SE-98029/home/436977,August-26-2019,August-2019,98029,1996,395,421
4210 191st Ave NE,https://www.redfin.com/WA/Issaquah/4210-191st-Ave-SE-98027/home/326010,August-26-2019,August-2019,98027,2017,441,446
1715 Pine View Dr NW,https://www.redfin.com/WA/Issaquah/1715-Pine-View-Dr-NW-98027/home/8188244,August-27-2019,August-2019,98027,2006,356,372
12910 206th Ct SE,https://www.redfin.com/WA/Issaquah/12910-206th-Ct-SE-98027/home/419828,August-27-2019,August-2019,98027,1987,312,347
4830 240th Pl SE,https://www.redfin.com/WA/Issaquah/4830-240th-Pl-SE-98029/home/438099,August-28-2019,August-2019,98029,1971,417,468
591 Mountain View Ln NW,https://www.redfin.com/WA/Issaquah/591-Mountain-View-Ln-NW-98027/home/8187006,August-28-2019,August-2019,98027,2006,365,381
4327 193rd Ave SE,https://www.redfin.com/WA/Issaquah/4327-193rd-Ave-SE-98027/home/326170,August-28-2019,August-2019,98027,1981,408,449
572 Mountain View Ln NW,https://www.redfin.com/WA/Issaquah/572-Mountain-View-Ln-NW-98027/home/2115770,August-28-2019,August-2019,98027,2006,341,357
2569 20TH Ave NE,https://www.redfin.com/WA/Issaquah/2569-20th-Ave-NE-98029/home/12539440,August-29-2019,August-2019,98029,2006,327,343
7817 Preston-Fall City Rd SE,https://www.redfin.com/WA/Issaquah/7817-Preston-Fall-City-Rd-SE-98027/home/12315229,August-30-2019,August-2019,98027,2007,276,291
17640 SE Cougar Mountain Dr,https://www.redfin.com/WA/Issaquah/17640-SE-Cougar-Mountain-Dr-98027/home/419343,August-30-2019,August-2019,98027,1958,316,380
25327 SE Mirrormont Blvd,https://www.redfin.com/WA/Issaquah/25327-SE-Mirrormont-Blvd-98027/home/424700,August-30-2019,August-2019,98027,1990,231,263
4580 240th Pl SE,https://www.redfin.com/WA/Issaquah/4580-240th-Pl-SE-98029/home/106725459,August-30-2019,August-2019,98029,2017,295,300
1599 14th Pl NE,https://www.redfin.com/WA/Issaquah/1599-14th-Pl-NE-98029/home/44653882,August-30-2019,August-2019,98029,2013,362,371
24305 SE 47th St,https://www.redfin.com/WA/Issaquah/24305-SE-47th-St-98029/home/440099,August-30-2019,August-2019,98029,1994,341,369
4115 243rd Ln SE,https://www.redfin.com/WA/Issaquah/4115-243rd-Ln-SE-98029/home/167115724,August-30-2019,August-2019,98029,1988,373,407
1727 15th Ave NE,https://www.redfin.com/WA/Issaquah/1727-15th-Ave-NE-98029/home/466173,September-3-2019,September-2019,98029,1999,429,452
1703 NE Falls Dr,https://www.redfin.com/WA/Issaquah/1703-NE-Falls-Dr-98029/home/44657315,September-4-2019,September-2019,98029,2013,425,434
4237 242nd Ave SE,https://www.redfin.com/WA/Issaquah/4237-242nd-Ave-SE-98029/home/439168,September-5-2019,September-2019,98029,1985,420,457
25250 SE Mirrormont Way,https://www.redfin.com/WA/Issaquah/25250-SE-Mirrormont-Way-98027/home/424872,September-5-2019,September-2019,98027,1975,214,261
3468 NE Madison,https://www.redfin.com/WA/Issaquah/3468-NE-Madison-Way-98029/home/2070203,September-5-2019,September-2019,98029,2005,364,381
2382 NW Stoney Creek Dr,https://www.redfin.com/WA/Issaquah/2382-NW-Stoney-Creek-Dr-98027/home/22717699,September-5-2019,September-2019,98027,2011,422,433
25631 SE 149th St,https://www.redfin.com/WA/Issaquah/25631-SE-149th-St-98027/home/425309,September-5-2019,September-2019,98027,1983,266,305
18719 SE 45th St,https://www.redfin.com/WA/Issaquah/18719-SE-45th-St-98027/home/326848,September-6-2019,September-2019,98027,1977,376,421
4211 243rd Ave SE,https://www.redfin.com/WA/Issaquah/4211-243rd-Ave-SE-98029/home/438447,September-9-2019,September-2019,98029,1987,387,422
5408 235th Ave SE,https://www.redfin.com/WA/Issaquah/5408-235th-Ave-SE-98029/home/268496,September-9-2019,September-2019,98029,1968,299,353
23827 SE 40th Pl,https://www.redfin.com/WA/Issaquah/23827-SE-40th-Pl-98029/home/439911,September-9-2019,September-2019,98029,1987,373,408
2962 NE Logan St,https://www.redfin.com/WA/Issaquah/2962-NE-Logan-St-98029/home/466450,September-9-2019,September-2019,98029,2003,402,421
1563 14th Pl NE,https://www.redfin.com/WA/Issaquah/1563-14th-Pl-NE-98029/home/44653906,September-10-2019,September-2019,98029,2012,376,386
316 NE Denny Way,https://www.redfin.com/WA/Issaquah/316-NE-Denny-Way-98029/home/21884018,September-10-2019,September-2019,98029,2009,400,413
14310 258th Ave SE,https://www.redfin.com/WA/Issaquah/14310-258th-Ave-SE-98027/home/425063,September-10-2019,September-2019,98027,1971,324,375
3143 NE Norton Ln,https://www.redfin.com/WA/Issaquah/3143-NE-Norton-Ln-98029/home/466258,September-12-2019,September-2019,98029,2004,365,383
2928 NE Davis Loop,https://www.redfin.com/WA/Issaquah/2928-NE-Davis-Loop-98029/home/8187946,September-12-2019,September-2019,98029,2008,372,386
1605 30th Ave NE,https://www.redfin.com/WA/Issaquah/1605-30th-Ave-NE-98029/home/2115449,September-12-2019,September-2019,98029,2005,386,403
12335 Upper Preston Rd SE,https://www.redfin.com/WA/Issaquah/12335-Upper-Preston-Rd-SE-98027/home/467711,September-13-2019,September-2019,98027,2000,238,260
19243 SE 46th Pl,https://www.redfin.com/WA/Issaquah/19243-SE-46th-Pl-98027/home/325962,September-16-2019,September-2019,98027,1979,600,643
1542 24th Ave NE,https://www.redfin.com/WA/Issaquah/1542-24th-Ave-NE-98029/home/8187894,September-17-2019,September-2019,98029,2006,320,336
1711 11th Ave NE,https://www.redfin.com/WA/Issaquah/1711-11th-Ave-NE-98029/home/12092679,September-18-2019,September-2019,98029,2008,411,425
2145 31st Ln NE,https://www.redfin.com/WA/Issaquah/2145-31st-Ln-NE-98029/home/22686663,September-19-2019,September-2019,98029,2004,370,388
1491 Sycamore Dr SE,https://www.redfin.com/WA/Issaquah/1491-Sycamore-Dr-SE-98027/home/22654468,September-19-2019,September-2019,98027,2018,307,311
925 Highwood Dr SW,https://www.redfin.com/WA/Issaquah/925-Highwood-Dr-SW-98027/home/421173,September-20-2019,September-2019,98027,1976,281,327
24735 SE 56th St,https://www.redfin.com/WA/Issaquah/24735-SE-56th-St-98029/home/466497,September-20-2019,September-2019,98029,1996,271,297
5783 NW Lac Leman Dr,https://www.redfin.com/WA/Issaquah/5783-NW-Lac-Leman-Dr-98027/home/418579,September-20-2019,September-2019,98027,1996,383,409
1803 NW Goode Pl,https://www.redfin.com/WA/Issaquah/1803-NW-Goode-Pl-98027/home/421600,September-20-2019,September-2019,98027,1995,252,279
1404 14th Pl NE,https://www.redfin.com/WA/Issaquah/1404-14th-Pl-NE-98029/home/69356639,September-23-2019,September-2019,98029,2016,370,376
1595 NE Jade St,https://www.redfin.com/WA/Issaquah/1595-NE-Jade-St-98029/home/467666,September-23-2019,September-2019,98029,1999,397,420
4130 Issaquah-Pine Lake (Lot 2) Rd SE,https://www.redfin.com/WA/Issaquah/4130-Issaquah-Pine-Lake-Rd-SE-98029/home/145708705,September-23-2019,September-2019,98029,2019,390,393
4500 192nd Ave SE,https://www.redfin.com/WA/Issaquah/4500-192nd-Ave-SE-98027/home/326731,September-23-2019,September-2019,98027,1978,513,557
22365 SE 39th Pl,https://www.redfin.com/WA/Sammamish/22365-SE-39th-Pl-98075/home/145708738,September-24-2019,September-2019,98075,2019,332,335
4249 185th Pl SE,https://www.redfin.com/WA/Issaquah/4249-185th-Pl-SE-98027/home/325916,September-25-2019,September-2019,98027,1987,379,414
2433 NE Daphne St,https://www.redfin.com/WA/Issaquah/2433-NE-Daphne-St-98029/home/8188413,September-25-2019,September-2019,98029,2006,369,385
24817 SE 38th St,https://www.redfin.com/WA/Issaquah/24817-SE-38th-St-98029/home/438628,September-25-2019,September-2019,98029,1989,383,416
2540 Longmire Ct NE,https://www.redfin.com/WA/Issaquah/2540-Longmire-Ct-NE-98029/home/2092219,September-26-2019,September-2019,98029,2005,402,419
4601 192nd Ave SE,https://www.redfin.com/WA/Issaquah/4601-192nd-Ave-SE-98027/home/326467,September-26-2019,September-2019,98027,1978,418,462
2801 NE Mulberry St,https://www.redfin.com/WA/Issaquah/2801-NE-Mulberry-St-98029/home/2084790,September-27-2019,September-2019,98029,2005,417,434
915 Bear Ridge Ct NW,https://www.redfin.com/WA/Issaquah/915-Bear-Ridge-Ct-NW-98027/home/2077339,September-27-2019,September-2019,98027,2005,315,332
22626 SE 47th Ct,https://www.redfin.com/WA/Issaquah/22626-SE-47th-Ct-98075/home/267065,September-30-2019,September-2019,98075,1988,316,350
24222 SE 38th Pl,https://www.redfin.com/WA/Issaquah/24222-SE-38th-Pl-98029/home/440073,September-30-2019,September-2019,98029,1988,390,424
514 Newport Way NW 4,https://www.redfin.com/WA/Issaquah/514-Newport-Way-NW-98027/unit-4/home/29925,September-30-2019,September-2019,98027,2000,385,407
15028 245th Ave SE,https://www.redfin.com/WA/Issaquah/15028-245th-Ave-SE-98027/home/424758,September-30-2019,September-2019,98027,1982,291,331
24707 SE 146 St,https://www.redfin.com/WA/Issaquah/24707-SE-146th-St-98027/home/424395,October-1-2019,October-2019,98027,1975,205,252
1942 14th Ct NE,https://www.redfin.com/WA/Issaquah/1942-14th-Ct-NE-98029/home/467806,October-1-2019,October-2019,98029,2000,340,362
4315 243rd Ave SE,https://www.redfin.com/WA/Issaquah/4315-243rd-Ave-SE-98029/home/437641,October-2-2019,October-2019,98029,1987,400,435
732 Summerhill Ridge Dr NW,https://www.redfin.com/WA/Issaquah/732-Summerhill-Ridge-Dr-NW-98027/home/2115756,October-3-2019,October-2019,98027,2006,242,258
2052 NE Natalie Way,https://www.redfin.com/WA/Issaquah/2052-NE-Natalie-Way-98029/home/2068808,October-3-2019,October-2019,98029,2005,471,488
4180 244th Pl SE 4180,https://www.redfin.com/WA/Issaquah/4180-244th-Pl-SE-98029/unit-4180/home/168930525,October-3-2019,October-2019,98029,1988,470,504
25029 SE 146 St,https://www.redfin.com/WA/Issaquah/25029-SE-146th-St-98027/home/424918,October-4-2019,October-2019,98027,1978,228,272
475 SE Sycamore Ln,https://www.redfin.com/WA/Issaquah/475-SE-Sycamore-Ln-98027/home/420209,October-4-2019,October-2019,98027,1953,421,490
3224 NE Marquette Way,https://www.redfin.com/WA/Issaquah/3224-NE-Marquette-Way-98029/home/2068420,October-4-2019,October-2019,98029,2006,314,330
955 NW Inneswood Pl,https://www.redfin.com/WA/Issaquah/955-NW-Inneswood-Pl-98027/home/422032,October-4-2019,October-2019,98027,1985,393,430
1954 14th Ct NE,https://www.redfin.com/WA/Issaquah/1954-14th-Ct-NE-98029/home/467803,October-7-2019,October-2019,98029,2000,361,383
13617 251st Ave SE,https://www.redfin.com/WA/Issaquah/13617-251st-Ave-SE-98027/home/424592,October-8-2019,October-2019,98027,1990,296,328
813 Summerhill Ridge Dr NW,https://www.redfin.com/WA/Issaquah/813-Summerhill-Ridge-Dr-NW-98027/home/12303059,October-9-2019,October-2019,98027,2006,236,252
842 Big Tree Dr NW,https://www.redfin.com/WA/Issaquah/842-Big-Tree-Dr-NW-98027/home/419535,October-9-2019,October-2019,98027,2003,286,305
1488 14th Pl NE,https://www.redfin.com/WA/Issaquah/1488-14th-Pl-NE-98029/home/69356659,October-10-2019,October-2019,98029,2015,381,388
10716 Upper Preston Rd SE,https://www.redfin.com/WA/Issaquah/10716-Upper-Preston-Rd-SE-98027/home/22672125,October-10-2019,October-2019,98027,2018,203,207
3560 NE Harrison Dr,https://www.redfin.com/WA/Issaquah/3560-NE-Harrison-Dr-98029/home/8188439,October-11-2019,October-2019,98029,2009,521,534
23409 SE 49th St,https://www.redfin.com/WA/Issaquah/23409-SE-49th-St-98029/home/267708,October-11-2019,October-2019,98029,2001,343,364
2869 NE Logan St,https://www.redfin.com/WA/Issaquah/2869-NE-Logan-St-98029/home/465753,October-11-2019,October-2019,98029,2003,356,375
1051 NW Pickering St,https://www.redfin.com/WA/Issaquah/1051-NW-Pickering-St-98027/home/106723696,October-11-2019,October-2019,98027,2016,356,362
26916 SE 162nd Pl,https://www.redfin.com/WA/Issaquah/26916-SE-162nd-Pl-98027/home/424560,October-11-2019,October-2019,98027,1980,355,397
23350 SE 51st Pl,https://www.redfin.com/WA/Issaquah/23350-SE-51st-Pl-98029/home/2075518,October-11-2019,October-2019,98029,2005,324,341
24010 SE 47th Pl,https://www.redfin.com/WA/Issaquah/24010-SE-47th-Pl-98029/home/438586,October-11-2019,October-2019,98029,1988,383,417
960 NW Inneswood Pl,https://www.redfin.com/WA/Issaquah/960-NW-Inneswood-Pl-98027/home/422033,October-15-2019,October-2019,98027,1984,465,503
22357 SE 43rd (Lot 22) Pl,https://www.redfin.com/WA/Issaquah/22357-SE-43rd-Way-98029/home/167074888,October-16-2019,October-2019,98029,2019,319,322
6419 282nd Ave SE,https://www.redfin.com/WA/Issaquah/6419-282nd-Ave-SE-98027/home/466342,October-16-2019,October-2019,98027,1969,216,269
245 Capella Dr NW,https://www.redfin.com/WA/Issaquah/245-Capella-Dr-NW-98027/home/421548,October-18-2019,October-2019,98027,1975,380,427
23389 SE 51st Pl,https://www.redfin.com/WA/Issaquah/23389-SE-51st-Pl-98029/home/269281,October-18-2019,October-2019,98029,2002,287,307
22300 SE 43rd (Lot 11) Pl,https://www.redfin.com/WA/Issaquah/22300-SE-43rd-Pl-98029/home/145530575,October-18-2019,October-2019,98029,2019,360,363
6905 Preston-Fall City Rd SE,https://www.redfin.com/WA/Preston/6905-Preston-Fall-City-RD-SE-98050/home/168754905,October-18-2019,October-2019,98050,1987,290,325
1040 Greenwood Blvd SW,https://www.redfin.com/WA/Issaquah/1040-Greenwood-Blvd-SW-98027/home/421445,October-18-2019,October-2019,98027,1976,397,443
2412 30th Ave NE,https://www.redfin.com/WA/Issaquah/2412-30th-Ave-NE-98029/home/2078717,October-21-2019,October-2019,98029,2004,385,403
11225 Renton Issaquah Rd SE,https://www.redfin.com/WA/Issaquah/11225-Renton-Issaquah-Rd-SE-98027/home/409608,October-21-2019,October-2019,98027,2010,333,345
2430 NE Iverson Ln,https://www.redfin.com/WA/Issaquah/2430-NE-Iverson-Ln-98029/home/466551,October-22-2019,October-2019,98029,2003,410,429
24238 SE 44th St,https://www.redfin.com/WA/Issaquah/24238-SE-44th-St-98029/home/437192,October-22-2019,October-2019,98029,1986,424,460
705 Lingering Pine Ct NW,https://www.redfin.com/WA/Issaquah/705-Lingering-Pine-Ct-NW-98027/home/12303051,October-22-2019,October-2019,98027,2007,243,258
1754 26th Ave NE,https://www.redfin.com/WA/Issaquah/1754-26th-Ave-NE-98029/home/465548,October-23-2019,October-2019,98029,2003,365,384
1773 10th Ave NE,https://www.redfin.com/WA/Issaquah/1773-10th-Ave-NE-98029/home/12092668,October-23-2019,October-2019,98029,2010,416,428
24509 SE 34th Pl,https://www.redfin.com/WA/Issaquah/24509-SE-34th-Pl-98029/home/438469,October-24-2019,October-2019,98029,1989,376,409
1972 25th Ave NE,https://www.redfin.com/WA/Issaquah/1972-25th-Ave-NE-98029/home/2085142,October-24-2019,October-2019,98029,2005,438,455
23249 SE 52nd St,https://www.redfin.com/WA/Issaquah/23249-SE-52nd-St-98029/home/268130,October-25-2019,October-2019,98029,2003,376,395
21036 SE 132nd St,https://www.redfin.com/WA/Issaquah/21036-SE-132nd-St-98027/home/419807,October-25-2019,October-2019,98027,1987,294,329
930 Big Tree Dr NW,https://www.redfin.com/WA/Issaquah/930-Big-Tree-Dr-NW-98027/home/2060005,October-28-2019,October-2019,98027,2004,280,298
24448 SE 45th St,https://www.redfin.com/WA/Issaquah/24448-SE-45th-St-98029/home/437189,October-29-2019,October-2019,98029,1989,403,436
454 Wilderness Peak Dr NW,https://www.redfin.com/WA/Issaquah/454-Wilderness-Peak-Dr-NW-98027/home/419582,October-29-2019,October-2019,98027,2003,321,340
3802 223rd Ave SE,https://www.redfin.com/WA/Sammamish/3802-223rd-Ave-SE-98075/home/145708728,October-29-2019,October-2019,98075,2019,361,364
1771 28th Ave NE,https://www.redfin.com/WA/Issaquah/1771-28th-Ave-NE-98029/home/12448494,October-30-2019,October-2019,98029,2006,317,333
2519 34th Ave NE,https://www.redfin.com/WA/Issaquah/2519-34th-Ave-NE-98029/home/2115512,October-30-2019,October-2019,98029,2006,387,403
150 Capella Dr NW,https://www.redfin.com/WA/Issaquah/150-Capella-Dr-NW-98027/home/420883,October-30-2019,October-2019,98027,1973,383,432
2610 NW Oakcrest Dr,https://www.redfin.com/WA/Issaquah/2610-NW-Oakcrest-Dr-98027/home/421572,October-31-2019,October-2019,98027,1987,348,383
155 Sunset Ct NW,https://www.redfin.com/WA/Issaquah/155-Sunset-Ct-NW-98027/home/420965,October-31-2019,October-2019,98027,2001,389,410
28005 SE 63rd St,https://www.redfin.com/WA/Issaquah/28005-SE-63rd-St-98027/home/2070744,October-31-2019,October-2019,98027,1981,308,349
4717 225th Ave SE,https://www.redfin.com/WA/Sammamish/4717-225th-Ave-SE-98075/home/267232,October-31-2019,October-2019,98075,1989,408,441
1070 NW Glenwood Ct,https://www.redfin.com/WA/Issaquah/1070-NW-Glenwood-Ct-98027/home/421740,November-1-2019,November-2019,98027,1980,372,414
24913 SE 41st Dr,https://www.redfin.com/WA/Issaquah/24913-SE-41st-Dr-98029/home/436698,November-4-2019,November-2019,98029,1996,338,364
1615 Pine View Dr NW,https://www.redfin.com/WA/Issaquah/1615-Pine-View-Dr-NW-98027/home/420766,November-4-2019,November-2019,98027,1999,352,375
5008 298th Ave SE,https://www.redfin.com/WA/Preston/5008-298th-Ave-SE-98050/home/466527,November-4-2019,November-2019,98050,1985,365,402
4605 252nd Ave SE,https://www.redfin.com/WA/Issaquah/4605-252nd-Ave-SE-98029/home/467730,November-4-2019,November-2019,98029,2015,380,387
2435 NE Julep St,https://www.redfin.com/WA/Issaquah/2435-NE-Julep-St-98029/home/467214,November-5-2019,November-2019,98029,2003,476,495
13327 251st Ave SE,https://www.redfin.com/WA/Issaquah/13327-251st-Ave-SE-98027/home/425379,November-5-2019,November-2019,98027,1972,322,372
4732 245th Ln SE,https://www.redfin.com/WA/Issaquah/4732-245th-Ln-SE-98029/home/17381722,November-6-2019,November-2019,98029,2011,348,359
1795 14th Ave NE,https://www.redfin.com/WA/Issaquah/1795-14th-Ave-NE-98029/home/466177,November-7-2019,November-2019,98029,1999,427,450
4144 Issaquah-Pine Lake (Lot 3) Rd SE,https://www.redfin.com/WA/Issaquah/4144-Issaquah-Pine-Lake-Rd-SE-98029/home/145708706,November-7-2019,November-2019,98029,2019,377,380
23605 SE 132nd Way,https://www.redfin.com/WA/Issaquah/23605-SE-132nd-Way-98027/home/2100092,November-7-2019,November-2019,98027,2006,387,403
880 Lingering Pine Ln NW,https://www.redfin.com/WA/Issaquah/880-Lingering-Pine-Dr-NW-98027/home/2065254,November-7-2019,November-2019,98027,2005,248,265
3642 248th Ave SE,https://www.redfin.com/WA/Issaquah/3642-248th-Ave-SE-98029/home/437147,November-8-2019,November-2019,98029,1989,432,465
4928 232nd Ave SE,https://www.redfin.com/WA/Issaquah/4928-232nd-Ave-SE-98029/home/109660669,November-8-2019,November-2019,98029,2016,360,366
2603 20th Ave NE,https://www.redfin.com/WA/Issaquah/2603-20th-Ave-NE-98029/home/2079322,November-8-2019,November-2019,98029,2005,320,337
250 Almak Ct NW,https://www.redfin.com/WA/Issaquah/250-Almak-Ct-NW-98027/home/421549,November-8-2019,November-2019,98027,1973,322,371
2595 NW Alpine Crest Way,https://www.redfin.com/WA/Issaquah/2595-NW-Alpine-Crest-Way-98027/home/18658249,November-8-2019,November-2019,98027,2008,331,345
24016 SE 111th St,https://www.redfin.com/WA/Issaquah/24016-SE-111th-St-98027/home/422510,November-12-2019,November-2019,98027,1978,261,305
18229 SE 43rd Ct,https://www.redfin.com/WA/Issaquah/18229-SE-43rd-Ct-98027/home/325970,November-12-2019,November-2019,98027,1977,309,354
1733 27th Ln NE,https://www.redfin.com/WA/Issaquah/1733-27th-Ln-NE-98029/home/8186632,November-12-2019,November-2019,98029,2006,365,381
24804 SE 37th Pl,https://www.redfin.com/WA/Issaquah/24804-SE-37th-Pl-98029/home/438630,November-12-2019,November-2019,98029,1989,348,381
24047 SE 111th St,https://www.redfin.com/WA/Issaquah/24047-SE-111th-St-98027/home/422497,November-13-2019,November-2019,98027,1971,218,269
715 6th Ave NW,https://www.redfin.com/WA/Issaquah/715-6th-Ave-NW-98027/home/22238284,November-13-2019,November-2019,98027,2011,320,331
19511 SE May Valley Rd,https://www.redfin.com/WA/Issaquah/19511-SE-May-Valley-Rd-98027/home/409662,November-14-2019,November-2019,98027,2001,282,303
3502 254th Ave SE,https://www.redfin.com/WA/Issaquah/3502-254th-Ave-SE-98029/home/436621,November-14-2019,November-2019,98029,1989,354,387
20824 SE 123rd St,https://www.redfin.com/WA/Issaquah/20824-SE-123rd-St-98027/home/419770,November-14-2019,November-2019,98027,1966,233,289
22335 SE 43rd (Lot 18) Pl,https://www.redfin.com/WA/Issaquah/22335-SE-43rd-Way-98029/home/160277290,November-15-2019,November-2019,98029,2019,308,311
25126 SE 41st Dr,https://www.redfin.com/WA/Issaquah/25126-SE-41st-Dr-98029/home/437258,November-15-2019,November-2019,98029,1996,412,438
1731 26th NE,https://www.redfin.com/WA/Issaquah/1731-26th-Walk-NE-98029/home/2066936,November-15-2019,November-2019,98029,2005,546,563
15232 266th Ave SE,https://www.redfin.com/WA/Issaquah/15232-266th-Ave-SE-98027/home/424547,November-18-2019,November-2019,98027,1978,257,301
5798 179th Ave SE,https://www.redfin.com/WA/Bellevue/5798-179th-Ave-SE-98006/home/419203,November-20-2019,November-2019,98006,1999,456,479
4158 Issaquah-Pine Lake (Lot 4) Rd SE,https://www.redfin.com/WA/Issaquah/4158-Issaquah-Pine-Lake-Rd-SE-98029/home/438947,November-20-2019,November-2019,98029,2019,314,317
2431 30th Pl NE,https://www.redfin.com/WA/Issaquah/2431-30th-Pl-NE-98029/home/2077027,November-20-2019,November-2019,98029,2004,447,465
2129 32nd Ave NE,https://www.redfin.com/WA/Issaquah/2129-32nd-Ave-NE-98029/home/2063878,November-20-2019,November-2019,98029,2004,428,446
472 Sky Country Way,https://www.redfin.com/WA/Issaquah/472-Sky-Country-Way-NW-98027/home/419206,November-21-2019,November-2019,98027,2004,292,310
610 Mt Everest Ln SW,https://www.redfin.com/WA/Issaquah/610-Mt-Everest-Ln-SW-98027/home/421467,November-21-2019,November-2019,98027,1962,419,479
22358 SE 43rd (Lot 37) Pl,https://www.redfin.com/WA/Issaquah/22358-SE-43rd-Way-98029/home/167085802,November-21-2019,November-2019,98029,2019,353,356
5318 229th Ave SE,https://www.redfin.com/WA/Issaquah/5318-229th-Ave-SE-98029/home/268572,November-21-2019,November-2019,98029,1962,340,400
