ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
17616 NE 15th Pl,https://www.redfin.com/WA/Bellevue/17616-NE-15th-Pl-98008/home/503156,August-2-2021,August-2021,98008,1974,586,634
15321 NE 1st St,https://www.redfin.com/WA/Bellevue/15321-NE-1st-St-98007/home/500968,August-3-2021,August-2021,98007,1961,695,756
4630 152nd Pl SE,https://www.redfin.com/WA/Bellevue/4630-152nd-Pl-SE-98006/home/236570,August-3-2021,August-2021,98006,1974,452,500
6311 123rd Ave SE,https://www.redfin.com/WA/Bellevue/6311-123rd-Ave-SE-98006/home/417233,August-4-2021,August-2021,98006,1962,453,513
12135 SE 22nd St,https://www.redfin.com/WA/Bellevue/12135-SE-22nd-St-98005/home/507869,August-4-2021,August-2021,98005,1960,590,652
1050 151st Ave SE,https://www.redfin.com/WA/Bellevue/1050-151st-Ave-SE-98007/home/426658,August-5-2021,August-2021,98007,1962,625,685
3740 148th Ave SE,https://www.redfin.com/WA/Bellevue/3740-148th-Ave-SE-98006/home/234169,August-5-2021,August-2021,98006,1955,468,535
16420 SE 66th St,https://www.redfin.com/WA/Bellevue/16420-SE-66th-St-98006/home/8188918,August-5-2021,August-2021,98006,2007,497,512
4417 167th Pl SE,https://www.redfin.com/WA/BELLEVUE/4417-167TH-PL-SE-98006/home/235830,August-6-2021,August-2021,98006,1966,503,559
13011 SE 69th St,https://www.redfin.com/WA/Bellevue/13011-SE-69th-St-98006/home/413261,August-6-2021,August-2021,98006,1971,767,818
14438 SE 16th St,https://www.redfin.com/WA/Bellevue/14438-SE-16th-St-98007/home/426310,August-6-2021,August-2021,98007,1955,547,614
2230 109th Ave NE,https://www.redfin.com/WA/Bellevue/2230-109th-Ave-NE-98004/home/506091,August-6-2021,August-2021,98004,1913,603,712
2495 173rd Pl NE,https://www.redfin.com/WA/Redmond/2495-173rd-Pl-NE-98052/home/503565,August-6-2021,August-2021,98052,2000,635,657
14514 NE 3rd St,https://www.redfin.com/WA/Bellevue/14514-NE-3rd-St-98007/home/499582,August-6-2021,August-2021,98007,1962,575,635
3930 172nd Ave NE,https://www.redfin.com/WA/Redmond/3930-172nd-Ave-NE-98052/home/504050,August-6-2021,August-2021,98052,1978,670,714
15105 SE 47th St,https://www.redfin.com/WA/Bellevue/15105-SE-47th-St-98006/home/240907,August-6-2021,August-2021,98006,1973,592,641
2829 W Lake Sammamish Pkwy SE,https://www.redfin.com/WA/Bellevue/2829-W-Lake-Sammamish-Pkwy-SE-98008/home/428186,August-9-2021,August-2021,98008,1948,572,646
1372 164th Pl NE,https://www.redfin.com/WA/Bellevue/1372-164th-Pl-NE-98008/home/500748,August-9-2021,August-2021,98008,2020,640,642
1512 177th Ave NE,https://www.redfin.com/WA/Bellevue/1512-177th-Ave-NE-98008/home/504171,August-10-2021,August-2021,98008,1966,766,822
15041 SE 14th St,https://www.redfin.com/WA/Bellevue/15041-SE-14th-St-98007/home/425992,August-11-2021,August-2021,98007,1961,437,498
15619 SE 9th St,https://www.redfin.com/WA/Bellevue/15619-SE-9th-St-98008/home/426237,August-11-2021,August-2021,98008,1956,651,717
15904 Lake Hills Blvd,https://www.redfin.com/WA/Bellevue/15904-Lake-Hills-Blvd-98008/home/426294,August-11-2021,August-2021,98008,1956,617,683
14709 NE 10th St,https://www.redfin.com/WA/Bellevue/14709-NE-10th-St-98007/home/500096,August-11-2021,August-2021,98007,1978,537,581
17009 SE 14th Ln,https://www.redfin.com/WA/Bellevue/17009-SE-14th-Ln-98008/home/327297,August-12-2021,August-2021,98008,1997,620,645
220 164th Ave SE,https://www.redfin.com/WA/Bellevue/220-164th-Ave-SE-98008/home/428424,August-12-2021,August-2021,98008,1957,438,503
16265 NE 2nd St,https://www.redfin.com/WA/Bellevue/16265-NE-2nd-St-98008/home/500220,August-12-2021,August-2021,98008,1958,572,636
3728 138th Pl SE,https://www.redfin.com/WA/Bellevue/3728-138th-Pl-SE-98006/home/234408,August-12-2021,August-2021,98006,1955,754,821
4446 137th Ave SE,https://www.redfin.com/WA/Bellevue/4446-137th-Ave-SE-98006/home/238200,August-12-2021,August-2021,98006,1965,640,697
5591 179th Ave SE,https://www.redfin.com/WA/Bellevue/5591-179th-Ave-SE-98006/home/419049,August-12-2021,August-2021,98006,1996,409,435
6113 115th Pl SE,https://www.redfin.com/WA/Bellevue/6113-115th-Pl-SE-98006/home/412889,August-12-2021,August-2021,98006,1988,510,544
14464 NE 12th Pl,https://www.redfin.com/WA/Bellevue/14464-NE-12th-Pl-98007/home/501207,August-13-2021,August-2021,98007,1968,644,698
18503 NE 19th Pl,https://www.redfin.com/WA/Bellevue/18503-NE-19th-Pl-98008/home/504880,August-13-2021,August-2021,98008,1973,646,695
612 155th Pl NE,https://www.redfin.com/WA/Bellevue/612-155th-Pl-NE-98007/home/500201,August-13-2021,August-2021,98007,1962,625,685
451 154th Ave SE,https://www.redfin.com/WA/Bellevue/451-154th-Ave-SE-98007/home/427559,August-13-2021,August-2021,98007,1960,552,614
15120 SE 48th Dr,https://www.redfin.com/WA/Bellevue/15120-SE-48th-Dr-98006/home/238238,August-13-2021,August-2021,98006,1976,632,678
5852 129th Ave SE,https://www.redfin.com/WA/Bellevue/5852-129th-Ave-SE-98006/home/417262,August-13-2021,August-2021,98006,1962,449,509
10820 SE 21st St,https://www.redfin.com/WA/Bellevue/10820-SE-21st-St-98004/home/510409,August-13-2021,August-2021,98004,1949,477,550
11093 SE 54th Ln,https://www.redfin.com/WA/Bellevue/11093-SE-54th-Ln-98006/home/59702873,August-16-2021,August-2021,98006,2014,583,591
12030 SE 11th St,https://www.redfin.com/WA/Bellevue/12030-SE-11th-St-98005/home/508769,August-16-2021,August-2021,98005,1958,560,624
13953 SE 5th St,https://www.redfin.com/WA/Bellevue/13953-SE-5th-St-98005/home/509660,August-16-2021,August-2021,98005,1998,732,756
3216 171st Ave NE,https://www.redfin.com/WA/Bellevue/3216-171st-Ave-NE-98008/home/432635,August-16-2021,August-2021,98008,1972,728,778
5434 119th Ave SE,https://www.redfin.com/WA/Bellevue/5434-119th-Ave-SE-98006/home/416853,August-16-2021,August-2021,98006,1960,468,530
235 153 Pl SE,https://www.redfin.com/WA/Bellevue/235-153rd-Pl-SE-98007/home/427919,August-16-2021,August-2021,98007,1962,525,585
4231 161st Ave SE,https://www.redfin.com/WA/Bellevue/4231-161st-Ave-SE-98006/home/236113,August-16-2021,August-2021,98006,1965,408,465
6728 121St Ave SE,https://www.redfin.com/WA/Bellevue/6728-121st-Ave-SE-98006/home/414214,August-16-2021,August-2021,98006,1973,394,443
2809 173rd Ct NE,https://www.redfin.com/WA/Redmond/2809-173rd-Ct-NE-98052/home/503194,August-16-2021,August-2021,98052,1991,544,575
2002 187th Ave NE,https://www.redfin.com/WA/Redmond/2002-187th-Ave-NE-98052/home/503913,August-16-2021,August-2021,98052,1974,653,701
14309 SE 38th St,https://www.redfin.com/WA/Bellevue/14309-SE-38th-St-98006/home/234196,August-16-2021,August-2021,98006,1955,592,659
6102 142nd Ave SE,https://www.redfin.com/WA/Bellevue/6102-142nd-Ave-SE-98006/home/239339,August-16-2021,August-2021,98006,1986,575,611
5322 134th Ave SE,https://www.redfin.com/WA/Bellevue/5322-134th-Ave-SE-98006/home/175893360,August-17-2021,August-2021,98006,1977,703,748
16014 SE 8th St,https://www.redfin.com/WA/Bellevue/16014-SE-8th-St-98008/home/425764,August-17-2021,August-2021,98008,1956,657,723
134 109th Ave SE,https://www.redfin.com/WA/Bellevue/134-109th-Ave-SE-98004/home/510169,August-17-2021,August-2021,98004,1955,763,830
6514 151st Pl SE,https://www.redfin.com/WA/Bellevue/6514-151st-Pl-SE-98006/home/237117,August-17-2021,August-2021,98006,1988,584,618
9630 SE 5th St,https://www.redfin.com/WA/Bellevue/9630-SE-5th-St-98004/home/253241,August-17-2021,August-2021,98004,1963,1014,1073
1308 158th Pl SE,https://www.redfin.com/WA/Bellevue/1308-158th-Pl-SE-98008/home/426047,August-17-2021,August-2021,98008,1967,543,598
17557 SE 56th St,https://www.redfin.com/WA/Bellevue/17557-SE-56th-St-98006/home/418228,August-18-2021,August-2021,98006,1995,595,622
2317 129th Ave SE,https://www.redfin.com/WA/Bellevue/2317-129th-Ave-SE-98005/home/508408,August-18-2021,August-2021,98005,1983,739,778
17426 SE 46th Pl,https://www.redfin.com/WA/Bellevue/17426-SE-46th-Pl-98006/home/236064,August-19-2021,August-2021,98006,1984,678,716
5033 SE 119th Ave,https://www.redfin.com/WA/Bellevue/5033-119th-Ave-SE-98006/home/417369,August-19-2021,August-2021,98006,1959,517,580
6704 123rd Pl SE,https://www.redfin.com/WA/Bellevue/6704-123rd-Pl-SE-98006/home/414650,August-19-2021,August-2021,98006,1968,427,481
1821 162nd Ave NE,https://www.redfin.com/WA/Bellevue/1821-162nd-Ave-NE-98008/home/432541,August-19-2021,August-2021,98008,1966,641,697
15214 SE 20th St,https://www.redfin.com/WA/Bellevue/15214-SE-20th-St-98007/home/425501,August-19-2021,August-2021,98007,1957,593,658
6124 155th Pl SE,https://www.redfin.com/WA/Bellevue/6124-155th-Pl-SE-98006/home/239040,August-19-2021,August-2021,98006,1989,541,574
1831 107th Ave SE,https://www.redfin.com/WA/Bellevue/1831-107th-Ave-SE-98004/home/509927,August-20-2021,August-2021,98004,1950,1005,1077
2001 186th Ave NE,https://www.redfin.com/WA/Redmond/2001-186th-Ave-NE-98052/home/504920,August-20-2021,August-2021,98052,1968,586,640
4635 164th Ave SE,https://www.redfin.com/WA/Bellevue/4635-164th-Ave-SE-98006/home/236111,August-20-2021,August-2021,98006,1985,643,680
16905 SE 41st St,https://www.redfin.com/WA/Bellevue/16905-SE-41st-St-98008/home/429140,August-20-2021,August-2021,98008,1984,526,564
4029 169th Ave SE,https://www.redfin.com/WA/Bellevue/4029-169th-Ave-SE-98008/home/429136,August-20-2021,August-2021,98008,1979,510,553
16520 SE 45th St,https://www.redfin.com/WA/BELLEVUE/16520-SE-45TH-ST-98006/home/238474,August-20-2021,August-2021,98006,1966,615,671
16432 NE 21st Pl,https://www.redfin.com/WA/Bellevue/16432-NE-21st-Pl-98008/home/432934,August-23-2021,August-2021,98008,1966,672,728
16200 NE 1st St,https://www.redfin.com/WA/Bellevue/16200-NE-1st-St-98008/home/500122,August-23-2021,August-2021,98008,1958,481,545
901 147th Pl NE,https://www.redfin.com/WA/Bellevue/901-147th-Pl-NE-98007/home/501864,August-24-2021,August-2021,98007,1978,582,626
4605 121st Ave SE,https://www.redfin.com/WA/Bellevue/4605-121st-Ave-SE-98006/home/414165,August-24-2021,August-2021,98006,1974,502,550
16429 17th Pl NE,https://www.redfin.com/WA/Bellevue/16429-NE-17th-Pl-98008/home/433012,August-24-2021,August-2021,98008,2011,733,744
6800 131st Ave SE,https://www.redfin.com/WA/Bellevue/6800-131st-Ave-SE-98006/home/415583,August-24-2021,August-2021,98006,1968,397,451
4952 160th Ct SE,https://www.redfin.com/WA/Bellevue/4952-160th-Ct-SE-98006/home/240470,August-24-2021,August-2021,98006,1999,529,552
1631 151st Ave SE,https://www.redfin.com/WA/Bellevue/1631-151st-Ave-SE-98007/home/427018,August-25-2021,August-2021,98007,1959,901,964
13004 NE 1st St,https://www.redfin.com/WA/Bellevue/13004-NE-1st-St-98005/home/508016,August-25-2021,August-2021,98005,1971,716,767
3438 168th Ct SE,https://www.redfin.com/WA/Bellevue/3438-168th-Ct-SE-98008/home/109003073,August-25-2021,August-2021,98008,2017,526,531
6590 123rd Ave SE,https://www.redfin.com/WA/Bellevue/6590-123rd-Ave-SE-98006/home/414929,August-26-2021,August-2021,98006,1968,374,428
15005 SE 20th St,https://www.redfin.com/WA/Bellevue/15005-SE-20th-St-98007/home/426976,August-26-2021,August-2021,98007,1961,810,871
2120 123rd Ave SE,https://www.redfin.com/WA/Bellevue/2120-123rd-Ave-SE-98005/home/508943,August-26-2021,August-2021,98005,1962,815,875
1030 170th Pl NE,https://www.redfin.com/WA/Bellevue/1030-170th-Pl-NE-98008/home/500868,August-26-2021,August-2021,98008,1963,507,566
14846 SE 50th St,https://www.redfin.com/WA/Bellevue/14846-SE-50th-St-98006/home/235619,August-26-2021,August-2021,98006,1956,521,587
16905 NE 27th St,https://www.redfin.com/WA/Bellevue/16905-NE-27th-St-98008/home/431693,August-26-2021,August-2021,98008,1967,637,692
4801 152nd Pl SE,https://www.redfin.com/WA/Bellevue/4801-152nd-Pl-SE-98006/home/235111,August-27-2021,August-2021,98006,1977,550,595
13603 SE 3rd Pl,https://www.redfin.com/WA/Bellevue/13603-SE-3rd-Pl-98005/home/509723,August-27-2021,August-2021,98005,1976,454,500
34 151st Pl SE,https://www.redfin.com/WA/Bellevue/34-151st-Pl-SE-98007/home/426771,August-27-2021,August-2021,98007,1966,750,806
2207 W Lake Sammamish Pkwy SE,https://www.redfin.com/WA/Bellevue/2207-W-Lake-Sammamish-Pkwy-SE-98008/home/326936,August-27-2021,August-2021,98008,1980,542,584
12125 SE 17 Pl,https://www.redfin.com/WA/Bellevue/12125-SE-17th-Pl-98005/home/508202,August-27-2021,August-2021,98005,1967,863,918
5430 125th Ave SE,https://www.redfin.com/WA/Bellevue/5430-125th-Ave-SE-98006/home/413862,August-30-2021,August-2021,98006,1960,546,608
6431 Ripley Ln N,https://www.redfin.com/WA/Renton/6431-S-Ripley-Ln-E-98056/home/408908,August-30-2021,August-2021,98056,1951,1186,1257
17008 NE 35th St,https://www.redfin.com/WA/Bellevue/17008-NE-35th-St-98008/home/432899,August-30-2021,August-2021,98008,1975,723,770
833 104th Ave SE,https://www.redfin.com/WA/Bellevue/833-104th-Ave-SE-98004/home/253681,August-30-2021,August-2021,98004,1952,970,1040
1930 109th Ave NE,https://www.redfin.com/WA/Bellevue/1930-109th-Ave-NE-98004/home/505827,August-30-2021,August-2021,98004,1977,607,652
1344 176th Ave NE,https://www.redfin.com/WA/Bellevue/1344-176th-Ave-NE-98008/home/502010,August-30-2021,August-2021,98008,1965,668,725
1505 167th Ave SE,https://www.redfin.com/WA/Bellevue/1505-167th-Ave-SE-98008/home/428336,August-30-2021,August-2021,98008,1959,329,392
15612 SE 43rd St,https://www.redfin.com/WA/Bellevue/15612-SE-43rd-St-98006/home/236536,August-30-2021,August-2021,98006,1978,492,536
15805 SE 47th Pl,https://www.redfin.com/WA/Bellevue/15805-SE-47th-Pl-98006/home/237643,August-30-2021,August-2021,98006,1978,478,522
4818 122nd Ave SE,https://www.redfin.com/WA/Bellevue/4818-122nd-Ave-SE-98006/home/416599,August-31-2021,August-2021,98006,1972,590,640
12554 SE 52nd St,https://www.redfin.com/WA/Bellevue/12554-SE-52nd-St-98006/home/415669,August-31-2021,August-2021,98006,1961,442,503
457 155th Pl SE,https://www.redfin.com/WA/Bellevue/457-155th-Pl-SE-98007/home/426569,August-31-2021,August-2021,98007,1960,630,692
17109 NE 32nd St,https://www.redfin.com/WA/Bellevue/17109-NE-32nd-St-98008/home/432569,August-31-2021,August-2021,98008,1973,476,525
16019 NE 3rd St,https://www.redfin.com/WA/Bellevue/16019-NE-3rd-St-98008/home/501735,August-31-2021,August-2021,98008,1958,546,610
6592 127th Pl SE,https://www.redfin.com/WA/Bellevue/6592-127th-Pl-SE-98006/home/416385,August-31-2021,August-2021,98006,1999,511,534
6599 153rd Ave SE,https://www.redfin.com/WA/Bellevue/6599-153rd-Ave-SE-98006/home/236857,August-31-2021,August-2021,98006,1998,437,461
12609 SE 60th St,https://www.redfin.com/WA/Bellevue/12609-SE-60th-St-98006/unit-98006/home/413892,August-31-2021,August-2021,98006,1961,467,528
6275 146th Pl SE,https://www.redfin.com/WA/Bellevue/6275-146th-Pl-SE-98006/home/240760,August-31-2021,August-2021,98006,1980,711,753
15930 SE 46th Pl,https://www.redfin.com/WA/Bellevue/15930-SE-46th-Pl-98006/home/240329,August-31-2021,August-2021,98006,1978,432,476
6140 139th Pl SE,https://www.redfin.com/WA/Bellevue/6140-139th-Pl-SE-98006/home/235377,September-1-2021,September-2021,98006,1987,641,676
14519 SE 14th St,https://www.redfin.com/WA/Bellevue/14519-SE-14th-St-98007/home/425980,September-1-2021,September-2021,98007,1955,584,651
265 140th Ave NE,https://www.redfin.com/WA/Bellevue/265-140th-Ave-NE-98005/home/509424,September-1-2021,September-2021,98005,1955,789,856
4645 154th Ave SE,https://www.redfin.com/WA/Bellevue/4645-154th-Ave-SE-98006/home/235873,September-2-2021,September-2021,98006,1976,529,575
16619 SE 11th St,https://www.redfin.com/WA/Bellevue/16619-SE-11th-St-98008/home/428780,September-2-2021,September-2021,98008,1957,966,1031
3003 130th Pl NE,https://www.redfin.com/WA/Bellevue/3003-130th-Pl-NE-98005/home/430021,September-2-2021,September-2021,98005,1976,857,903
909 109th Ave SE,https://www.redfin.com/WA/Bellevue/909-109th-Ave-SE-98004/home/509925,September-2-2021,September-2021,98004,1968,842,896
17318 SE 48th Ct,https://www.redfin.com/WA/Bellevue/17318-SE-48th-Ct-98006/home/238075,September-2-2021,September-2021,98006,1987,655,690
12608 SE 63rd St,https://www.redfin.com/WA/Bellevue/12608-SE-63rd-St-98006/home/413239,September-2-2021,September-2021,98006,1962,662,722
1126 166th Ave SE,https://www.redfin.com/WA/Bellevue/1126-166th-Ave-SE-98008/home/428670,September-3-2021,September-2021,98008,1957,423,488
12111 SE 46th Ct,https://www.redfin.com/WA/Bellevue/12111-SE-46th-Ct-98006/home/417412,September-3-2021,September-2021,98006,1974,622,670
12933 SE 46th Ln,https://www.redfin.com/WA/Bellevue/12933-SE-46th-Ln-98006/home/239177,September-3-2021,September-2021,98006,1990,667,699
16548 SE 59th Pl,https://www.redfin.com/WA/Bellevue/16548-SE-59th-Pl-98006/home/418507,September-3-2021,September-2021,98006,1996,637,663
16817 NE 6th St,https://www.redfin.com/WA/Bellevue/16817-NE-6th-St-98008/home/501125,September-3-2021,September-2021,98008,1960,475,537
11802 SE 49th Pl,https://www.redfin.com/WA/Bellevue/11802-SE-49th-Pl-98006/home/416499,September-3-2021,September-2021,98006,1962,494,554
11412 SE 69th Pl,https://www.redfin.com/WA/Newcastle/11412-SE-69th-Pl-98056/home/22540616,September-3-2021,September-2021,98056,2015,485,492
14310 NE 61st St,https://www.redfin.com/WA/Redmond/14310-NE-61st-St-98052/home/515537,September-3-2021,September-2021,98052,1985,813,850
800 Lake Washington Blvd NE,https://www.redfin.com/WA/Bellevue/800-Lake-Washington-Blvd-NE-98004/home/251472,September-6-2021,September-2021,98004,1958,797,861
2705 106th Pl SE,https://www.redfin.com/WA/Beaux-Arts-Village/2705-106th-Pl-SE-98004/home/253538,September-7-2021,September-2021,98004,1915,601,708
5265 140th Ave NE,https://www.redfin.com/WA/Bellevue/5265-140th-Ave-NE-98005/home/431124,September-8-2021,September-2021,98005,1977,685,730
10005 NE 31ST Pl,https://www.redfin.com/WA/Bellevue/10005-NE-31st-Pl-98004/home/252860,September-8-2021,September-2021,98004,1953,1047,1116
4504 155th Ave SE,https://www.redfin.com/WA/Bellevue/4504-155th-Ave-SE-98006/home/240792,September-8-2021,September-2021,98006,1978,522,566
4511 152nd Pl SE,https://www.redfin.com/WA/Bellevue/4511-152nd-Pl-SE-98006/home/238740,September-8-2021,September-2021,98006,1983,540,579
13809 Somerset Ln SE,https://www.redfin.com/WA/Bellevue/13809-Somerset-Ln-SE-98006/home/237757,September-8-2021,September-2021,98006,1963,557,616
11821 SE 67th Pl,https://www.redfin.com/WA/Bellevue/11821-SE-67th-Pl-98006/home/418074,September-8-2021,September-2021,98006,1978,438,482
14813 NE 15th Pl,https://www.redfin.com/WA/Bellevue/14813-NE-15th-Pl-98007/home/500762,September-8-2021,September-2021,98007,1965,823,880
14163 SE 45th Pl,https://www.redfin.com/WA/Bellevue/14163-SE-45th-Pl-98006/home/239260,September-8-2021,September-2021,98006,1968,748,802
16220 SE 9th St,https://www.redfin.com/WA/Bellevue/16220-SE-9th-St-98008/home/427920,September-8-2021,September-2021,98008,1958,733,797
158 159th Ave SE,https://www.redfin.com/WA/Bellevue/158-159th-Ave-SE-98008/home/427733,September-9-2021,September-2021,98008,1961,590,651
3244 113th Ave SE,https://www.redfin.com/WA/Bellevue/3244-113th-Ave-SE-98004/home/510334,September-9-2021,September-2021,98004,2017,570,575
3503 167th Pl NE,https://www.redfin.com/WA/Bellevue/3503-167th-Pl-NE-98008/home/431552,September-9-2021,September-2021,98008,1987,731,766
16502 NE 5th St,https://www.redfin.com/WA/Bellevue/16502-NE-5th-St-98008/home/500890,September-9-2021,September-2021,98008,1959,841,904
4995 Highland Dr,https://www.redfin.com/WA/Bellevue/4995-Highland-Dr-98006/home/239239,September-9-2021,September-2021,98006,1979,541,584
935 165th Ave SE,https://www.redfin.com/WA/Bellevue/935-165th-Ave-SE-98008/home/428712,September-9-2021,September-2021,98008,1957,530,595
246 165th Ave SE,https://www.redfin.com/WA/Bellevue/246-165th-Ave-SE-98008/home/429450,September-9-2021,September-2021,98008,1957,779,844
4564 168th Ave SE,https://www.redfin.com/WA/Bellevue/4564-168th-Ave-SE-98006/home/238022,September-10-2021,September-2021,98006,1968,522,576
11803 SE 65th St,https://www.redfin.com/WA/Bellevue/11803-SE-65th-St-98006/home/414359,September-10-2021,September-2021,98006,1978,487,531
1449 121st Ave SE,https://www.redfin.com/WA/Bellevue/1449-121st-Ave-SE-98005/home/507730,September-10-2021,September-2021,98005,1966,489,545
16557 SE 19th St,https://www.redfin.com/WA/Bellevue/16557-SE-19th-St-98008/home/428432,September-10-2021,September-2021,98008,1974,624,672
5032 123rd Ave SE,https://www.redfin.com/WA/Bellevue/5032-123rd-Ave-SE-98006/home/416070,September-10-2021,September-2021,98006,1971,485,536
15917 SE 48th Dr,https://www.redfin.com/WA/Bellevue/15917-SE-48th-Dr-98006/home/237524,September-10-2021,September-2021,98006,1978,629,673
16634 SE 8th St,https://www.redfin.com/WA/Bellevue/16634-SE-8th-St-98008/home/429468,September-10-2021,September-2021,98008,1957,641,706
130 130th Ave SE,https://www.redfin.com/WA/Bellevue/130-130th-Ave-SE-98005/home/509201,September-10-2021,September-2021,98005,1963,718,777
18055 NW Varese Ct,https://www.redfin.com/WA/Issaquah/18055-NW-Varese-Ct-98027/home/419114,September-10-2021,September-2021,98027,1995,575,602
14519 NE 4th St,https://www.redfin.com/WA/Bellevue/14519-NE-4th-St-98007/home/500788,September-10-2021,September-2021,98007,1962,761,821
14803 SE 45th Pl,https://www.redfin.com/WA/Bellevue/14803-SE-45th-Pl-98006/home/238437,September-12-2021,September-2021,98006,1957,512,577
4575 165th Ave SE,https://www.redfin.com/WA/BELLEVUE/4575-165TH-AVE-SE-98006/home/235973,September-13-2021,September-2021,98006,1983,619,658
15837 SE 44th Ct,https://www.redfin.com/WA/Bellevue/15837-SE-44th-Ct-98006/home/52428619,September-14-2021,September-2021,98006,2014,553,561
16637 SE 10th St,https://www.redfin.com/WA/Bellevue/16637-SE-10th-St-98008/home/428665,September-14-2021,September-2021,98008,1957,539,604
13455 SE 24th St,https://www.redfin.com/WA/Bellevue/13455-SE-24th-St-98005/home/508133,September-14-2021,September-2021,98005,1984,637,675
15410 SE 46th Pl,https://www.redfin.com/WA/Bellevue/15410-SE-46th-Pl-98006/home/236674,September-15-2021,September-2021,98006,1976,498,544
15810 SE 13th St,https://www.redfin.com/WA/Bellevue/15810-SE-13th-St-98008/home/427718,September-15-2021,September-2021,98008,1934,317,405
4212 146th Ave SE,https://www.redfin.com/WA/Bellevue/4212-146th-Ave-SE-98006/home/234261,September-15-2021,September-2021,98006,1954,857,925
695 143rd Ave NE,https://www.redfin.com/WA/Bellevue/695-143rd-Ave-NE-98007/home/501493,September-16-2021,September-2021,98007,1987,842,877
259 145th Ave SE,https://www.redfin.com/WA/Bellevue/259-145th-Ave-SE-98007/home/426132,September-16-2021,September-2021,98007,2002,628,648
4539 153rd Ave SE,https://www.redfin.com/WA/Bellevue/4539-153rd-Ave-SE-98006/home/235273,September-17-2021,September-2021,98006,1978,500,544
4124 133rd Ave SE,https://www.redfin.com/WA/Bellevue/4124-133rd-Ave-SE-98006/home/234776,September-17-2021,September-2021,98006,1960,812,874
2415 158th Pl NE,https://www.redfin.com/WA/Bellevue/2415-158th-Pl-NE-98008/home/431408,September-17-2021,September-2021,98008,1995,682,709
2908 129th Ave NE,https://www.redfin.com/WA/Bellevue/2908-129th-Ave-NE-98005/home/507578,September-17-2021,September-2021,98005,1967,727,782
16705 NE 5th Pl,https://www.redfin.com/WA/Bellevue/16705-NE-5th-Pl-98008/home/501032,September-17-2021,September-2021,98008,1960,455,517
15034 NE 8th Pl,https://www.redfin.com/WA/Bellevue/15034-NE-8th-Pl-98007/home/500388,September-17-2021,September-2021,98007,1998,688,712
4455 163rd Pl SE,https://www.redfin.com/WA/Bellevue/4455-163rd-Pl-SE-98006/home/240171,September-17-2021,September-2021,98006,2002,547,567
970 164th Ave SE,https://www.redfin.com/WA/Bellevue/970-164th-Ave-SE-98008/home/429332,September-17-2021,September-2021,98008,1958,719,783
5520 159th Pl SE,https://www.redfin.com/WA/Bellevue/5520-159th-Pl-SE-98006/home/240279,September-20-2021,September-2021,98006,1999,410,433
1264 169th Pl NE,https://www.redfin.com/WA/Bellevue/1264-169th-Pl-NE-98008/home/501159,September-20-2021,September-2021,98008,1964,756,814
6097 156th Pl SE,https://www.redfin.com/WA/Bellevue/6097-156th-Pl-SE-98006/home/238929,September-21-2021,September-2021,98006,1994,507,535
13016 SE 46th Ct,https://www.redfin.com/WA/Bellevue/13016-SE-46th-Ct-98006/home/39537144,September-21-2021,September-2021,98006,2012,746,756
1120 156th Ave SE,https://www.redfin.com/WA/Bellevue/1120-156th-Ave-SE-98007/home/21618021,September-21-2021,September-2021,98007,2007,358,373
4723 158th Ave SE,https://www.redfin.com/WA/Bellevue/4723-158th-Ave-SE-98006/home/237940,September-21-2021,September-2021,98006,1978,461,505
15457 SE 60th Pl,https://www.redfin.com/WA/Bellevue/15457-SE-60th-Pl-98006/home/236551,September-22-2021,September-2021,98006,1997,526,551
1232 170th Ave NE,https://www.redfin.com/WA/Bellevue/1232-170th-Ave-NE-98008/home/500825,September-22-2021,September-2021,98008,1963,526,585
16629 SE 27th St,https://www.redfin.com/WA/Bellevue/16629-SE-27th-St-98008/home/428394,September-22-2021,September-2021,98008,1963,701,760
14625 SE 37th St,https://www.redfin.com/WA/Bellevue/14625-SE-37th-St-98006/home/233823,September-23-2021,September-2021,98006,1955,821,888
804 144th Pl SE,https://www.redfin.com/WA/Bellevue/804-144th-Pl-SE-98007/unit-L/home/425930,September-23-2021,September-2021,98007,1965,634,691
4123 165th Pl SE,https://www.redfin.com/WA/Bellevue/4123-165th-Pl-SE-98006/home/238785,September-24-2021,September-2021,98006,1976,356,402
1218 143rd Ave SE,https://www.redfin.com/WA/Bellevue/1218-143rd-Ave-SE-98007/home/426147,September-24-2021,September-2021,98007,1955,765,832
10830 SE 2nd St,https://www.redfin.com/WA/Bellevue/10830-SE-2nd-St-98004/home/510028,September-24-2021,September-2021,98004,1955,1307,1374
2637 168th Pl NE,https://www.redfin.com/WA/Bellevue/2637-168th-Pl-NE-98008/home/433162,September-24-2021,September-2021,98008,1967,628,683
13424 NE 30th St,https://www.redfin.com/WA/Bellevue/13424-NE-30th-St-98005/home/429778,September-24-2021,September-2021,98005,1967,602,657
6357 167th Ave SE,https://www.redfin.com/WA/Bellevue/6357-167th-Ave-SE-98006/home/418864,September-24-2021,September-2021,98006,2000,618,640
16738 SE 34th St,https://www.redfin.com/WA/Bellevue/16738-SE-34th-St-98008/home/429416,September-25-2021,September-2021,98008,1999,619,642
