ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
604 141st St SW Lot 1,https://www.redfin.com/WA/Lynnwood/604-141st-St-SW-98087/unit-1/home/146397107,May-19-2017,May-2017,98087,2016,306,312
6209 181st Pl SW,https://www.redfin.com/WA/Lynnwood/6209-181st-Pl-SW-98037/home/2739580,May-19-2017,May-2017,98037,1958,306,370
3526 158th Pl SW,https://www.redfin.com/WA/Lynnwood/3526-158th-Pl-SW-98087/home/12105003,May-19-2017,May-2017,98087,2007,218,233
15125 44th Ave W,https://www.redfin.com/WA/Lynnwood/15125-44th-Ave-W-98087/home/2798642,May-22-2017,May-2017,98087,1982,311,351
18322 15th Pl W 45,https://www.redfin.com/WA/Lynnwood/18322-15th-Pl-W-98037/unit-45/home/177183601,May-23-2017,May-2017,98037,2017,244,249
14922 23rd Pl W,https://www.redfin.com/WA/Lynnwood/14922-23rd-Pl-W-98087/home/2858107,May-23-2017,May-2017,98087,1997,250,275
13913 15th Ave W,https://www.redfin.com/WA/Lynnwood/13913-15th-Ave-W-98087/home/2913024,May-24-2017,May-2017,98087,2005,206,223
9 152nd St SW,https://www.redfin.com/WA/Lynnwood/9-152nd-St-SW-98087/home/63473040,May-24-2017,May-2017,98087,2015,211,218
2125 146th Pl SW,https://www.redfin.com/WA/Lynnwood/2125-146th-Pl-SW-98087/home/2897549,May-25-2017,May-2017,98087,2003,222,241
18329 15th Pl W 31,https://www.redfin.com/WA/Lynnwood/18329-15th-Pl-W-98037/unit-31/home/177183590,May-25-2017,May-2017,98037,2017,224,229
2706 211th St SW,https://www.redfin.com/WA/Lynnwood/2706-211th-St-SW-98036/home/2819913,May-26-2017,May-2017,98036,1989,312,345
14707 Meadow Rd,https://www.redfin.com/WA/Lynnwood/14707-Meadow-Rd-98087/home/2656288,May-26-2017,May-2017,98087,1997,286,311
13006 31st Ave W 03,https://www.redfin.com/WA/Lynnwood/13006-31st-Ave-W-98087/unit-03/home/112855534,May-26-2017,May-2017,98087,2017,213,218
2130 150th Pl SW,https://www.redfin.com/WA/Lynnwood/2130-150th-Pl-SW-98087/home/3034462,May-26-2017,May-2017,98087,2003,287,306
14611 42nd Ave W,https://www.redfin.com/WA/Lynnwood/14611-42nd-Ave-W-98087/home/2744950,May-26-2017,May-2017,98087,1992,219,249
18325 15th Pl W 32,https://www.redfin.com/WA/Lynnwood/18325-15th-Pl-W-98037/unit-32/home/177183599,May-26-2017,May-2017,98037,2017,230,235
17827 12th Pl W,https://www.redfin.com/WA/Lynnwood/17827-12th-Pl-W-98037/home/113855248,May-26-2017,May-2017,98037,2017,247,252
1730 215th St SW,https://www.redfin.com/WA/Lynnwood/1730-215th-St-SW-98036/home/2676126,May-26-2017,May-2017,98036,1962,242,302
20803 Poplar Way,https://www.redfin.com/WA/Lynnwood/20803-Poplar-Way-98036/home/2649452,May-26-2017,May-2017,98036,1977,264,309
5519 166th Pl SW,https://www.redfin.com/WA/Lynnwood/5519-166th-Pl-SW-98037/home/2719072,May-26-2017,May-2017,98037,1978,233,277
19724 Cypress Way,https://www.redfin.com/WA/Lynnwood/19724-Cypress-Way-98036/home/2675994,May-26-2017,May-2017,98036,1960,332,394
14828 Old Manor Way,https://www.redfin.com/WA/Lynnwood/14828-Old-Manor-Way-98087/home/2646740,May-30-2017,May-2017,98087,1954,271,339
15619 10th Ave W,https://www.redfin.com/WA/Lynnwood/15619-10th-Ave-W-98087/home/2653581,May-30-2017,May-2017,98087,1964,238,296
4027 192nd Pl SW,https://www.redfin.com/WA/Lynnwood/4027-192nd-Pl-SW-98036/home/2660925,May-30-2017,May-2017,98036,1966,240,296
1530 173rd St SW,https://www.redfin.com/WA/Lynnwood/1530-173rd-St-SW-98037/home/2782206,May-30-2017,May-2017,98037,1979,248,291
5817 176th St SW,https://www.redfin.com/WA/Lynnwood/5817-176th-St-SW-98037/home/2718978,May-31-2017,May-2017,98037,1998,252,276
3710 167 Pl SW,https://www.redfin.com/WA/Lynnwood/3710-167th-Pl-SW-98037/home/2830361,May-31-2017,May-2017,98037,1992,213,243
18511 44th Ave W,https://www.redfin.com/WA/Lynnwood/18511-44th-Ave-W-98037/home/2746060,May-31-2017,May-2017,98037,1966,210,266
17823 12th Pl W,https://www.redfin.com/WA/Lynnwood/17823-12th-Pl-W-98037/home/113812125,May-31-2017,May-2017,98037,2017,252,257
331 202nd Place SW 10,https://www.redfin.com/WA/Lynnwood/331-202nd-Pl-SW-98036/unit-10/home/101603676,May-31-2017,May-2017,98036,2014,236,244
2015 142nd Pl SW,https://www.redfin.com/WA/Lynnwood/2015-142nd-Pl-SW-98087/home/2903758,May-31-2017,May-2017,98087,2004,226,244
18220 72nd Ave W,https://www.redfin.com/WA/Edmonds/18220-72nd-Ave-W-98026/home/2703304,May-31-2017,May-2017,98026,1960,276,338
20622 54th Ave W,https://www.redfin.com/WA/Lynnwood/20622-54th-Ave-W-98036/home/2697738,May-31-2017,May-2017,98036,1964,203,261
15801 60th Ave W,https://www.redfin.com/WA/Edmonds/15801-60th-Ave-W-98026/home/58775651,May-31-2017,May-2017,98026,2014,251,259
4431 150th St SW,https://www.redfin.com/WA/Lynnwood/4431-150th-St-SW-98087/home/2784620,May-31-2017,May-2017,98087,1979,279,322
17425 54th Pl W,https://www.redfin.com/WA/Lynnwood/17425-54th-Pl-W-98037/home/2804698,May-31-2017,May-2017,98037,1984,243,281
120 155th St SE,https://www.redfin.com/WA/Lynnwood/120-155th-St-SE-98087/home/2669873,June-1-2017,June-2017,98087,1968,296,350
17830 14th Ave W,https://www.redfin.com/WA/Lynnwood/17830-14th-Ave-W-98037/home/11882609,June-2-2017,June-2017,98037,2006,241,257
20705 1st Ave W,https://www.redfin.com/WA/Lynnwood/20705-1st-Ave-W-98036/home/45362432,June-2-2017,June-2017,98036,2013,246,255
12904 31st Ave W 12,https://www.redfin.com/WA/Lynnwood/12904-31st-Ave-W-98087/unit-12/home/113826716,June-2-2017,June-2017,98087,2017,189,194
20720 10th Pl W,https://www.redfin.com/WA/Lynnwood/20720-10th-Pl-W-98036/home/45390216,June-2-2017,June-2017,98036,2012,207,217
17126 76th Ave W,https://www.redfin.com/WA/Edmonds/17126-76th-Ave-W-98026/home/2481652,June-6-2017,June-2017,98026,1942,291,371
7226 198th St SW,https://www.redfin.com/WA/Lynnwood/7226-198th-St-SW-98036/home/2700298,June-6-2017,June-2017,98036,1956,288,354
2817 151st Pl SW,https://www.redfin.com/WA/Lynnwood/2817-151st-Pl-SW-98087/home/2870179,June-7-2017,June-2017,98087,2000,237,259
10321 15th Pl W 33,https://www.redfin.com/WA/Lynnwood/10321-15th-Pl-W-98037/unit-33/home/177183775,June-8-2017,June-2017,98037,2017,252,257
18318 15th Pl W 44,https://www.redfin.com/WA/Lynnwood/18318-15th-Pl-W-98037/unit-44/home/175876450,June-8-2017,June-2017,98037,2017,280,285
20231 5th Pl W,https://www.redfin.com/WA/Lynnwood/20231-5th-Pl-W-98036/home/101603553,June-8-2017,June-2017,98036,2015,256,263
20709 2nd Ave W,https://www.redfin.com/WA/Lynnwood/20709-2nd-Ave-W-98036/home/56362769,June-9-2017,June-2017,98036,2015,206,213
7729 191st St SW,https://www.redfin.com/WA/Edmonds/7729-191st-St-SW-98026/home/2676892,June-9-2017,June-2017,98026,1958,267,331
20708 S Danvers Rd,https://www.redfin.com/WA/Lynnwood/20708-S-Danvers-Rd-98036/home/2797601,June-9-2017,June-2017,98036,1981,356,397
5430 189th Pl SW,https://www.redfin.com/WA/Lynnwood/5430-189th-Pl-SW-98036/home/2775779,June-9-2017,June-2017,98036,1977,271,316
17421 60th Ave W,https://www.redfin.com/WA/Lynnwood/17421-60th-Ave-W-98037/home/119478155,June-9-2017,June-2017,98037,2017,250,255
18326 15th Pl W 46,https://www.redfin.com/WA/Lynnwood/18326-15th-Pl-W-98037/unit-46/home/177707271,June-9-2017,June-2017,98037,2017,237,242
4211 147th St SW,https://www.redfin.com/WA/Lynnwood/4211-147th-St-SW-98087/home/2906529,June-12-2017,June-2017,98087,2003,282,301
327 197th St SW,https://www.redfin.com/WA/Lynnwood/327-197th-St-SW-98036/home/12466734,June-12-2017,June-2017,98036,2010,254,266
3923 147th St SW,https://www.redfin.com/WA/Lynnwood/3923-147th-St-SW-98087/home/12333913,June-12-2017,June-2017,98087,2005,205,222
17425 60th Ave W,https://www.redfin.com/WA/Lynnwood/17425-60th-Ave-W-98037/home/113491469,June-12-2017,June-2017,98036,2017,248,253
5228 189th St SW,https://www.redfin.com/WA/Lynnwood/5228-189th-St-SW-98036/home/2668028,June-13-2017,June-2017,98036,1957,330,395
3425 158 St SW,https://www.redfin.com/WA/Lynnwood/3425-158th-St-SW-98087/home/2782861,June-13-2017,June-2017,98087,1978,327,371
17431 60th Ave W,https://www.redfin.com/WA/Lynnwood/17431-60th-Ave-W-98037/home/113491600,June-13-2017,June-2017,98036,2017,248,253
17914 47th Ave W,https://www.redfin.com/WA/Lynnwood/17914-47th-Ave-W-98037/home/2868352,June-13-2017,June-2017,98037,2000,220,242
16819 69th Pl W,https://www.redfin.com/WA/Lynnwood/16819-69th-Pl-W-98037/home/2807764,June-13-2017,June-2017,98037,1987,258,293
5608 169th Pl SW,https://www.redfin.com/WA/Lynnwood/5608-169th-Pl-SW-98037/home/2775894,June-14-2017,June-2017,98037,1977,258,303
17515 17th Ave W,https://www.redfin.com/WA/Lynnwood/17515-17th-Ave-W-98037/home/2728652,June-15-2017,June-2017,98037,1966,212,268
6120 178th St SW,https://www.redfin.com/WA/Lynnwood/6120-178th-St-SW-98037/home/2712662,June-15-2017,June-2017,98037,1959,286,349
4229 146th Pl SW,https://www.redfin.com/WA/Lynnwood/4229-146th-Pl-SW-98087/home/2906540,June-15-2017,June-2017,98087,2004,240,258
1725 145th Place SW,https://www.redfin.com/WA/Lynnwood/1725-145th-Pl-SW-98087/home/45390756,June-15-2017,June-2017,98087,2011,211,222
19311 24th Ave W Unit H,https://www.redfin.com/WA/Lynnwood/19311-24th-Ave-W-98036/unit-H/home/2912206,June-15-2017,June-2017,98036,2005,216,233
5411 172nd Pl SW,https://www.redfin.com/WA/Lynnwood/5411-172nd-Pl-SW-98037/home/2750423,June-15-2017,June-2017,98037,1966,302,358
20305 76th Ave W,https://www.redfin.com/WA/Lynnwood/20305-76th-Ave-W-98036/home/2558650,June-15-2017,June-2017,98037,1951,272,343
14708 11th Pl W,https://www.redfin.com/WA/Lynnwood/14708-11th-Pl-W-98087/home/2909032,June-16-2017,June-2017,98087,2004,144,162
21101 7th Ave W,https://www.redfin.com/WA/Bothell/21101-7th-Ave-W-98021/home/2679358,June-16-2017,June-2017,98021,1970,265,317
1715 151st Pl SW,https://www.redfin.com/WA/Lynnwood/1715-151st-Pl-SW-98087/home/2892745,June-16-2017,June-2017,98087,2001,149,170
20824 23rd Ave W,https://www.redfin.com/WA/Lynnwood/20824-23rd-Ave-W-98036/home/2689653,June-16-2017,June-2017,98036,1971,343,394
16605 56th Pl W,https://www.redfin.com/WA/Lynnwood/16605-56th-Pl-W-98037/home/2843827,June-16-2017,June-2017,98037,1995,252,279
17009 17th Ave W,https://www.redfin.com/WA/Lynnwood/17009-17th-Ave-W-98037/home/2728672,June-16-2017,June-2017,98037,1969,231,284
15908 14th Ave W,https://www.redfin.com/WA/Lynnwood/15908-14th-Ave-W-98087/home/28558119,June-16-2017,June-2017,98087,2010,239,251
6525 182nd St SW,https://www.redfin.com/WA/Lynnwood/6525-182nd-St-SW-98037/home/2808604,June-16-2017,June-2017,98037,1986,272,308
20910 70th Ave W,https://www.redfin.com/WA/Lynnwood/20910-70th-Ave-W-98036/home/2742718,June-16-2017,June-2017,98036,1955,299,366
1006 187th Pl SW,https://www.redfin.com/WA/Lynnwood/1006-187th-Pl-SW-98036/home/2816630,June-19-2017,June-2017,98036,1990,237,269
2220 199th St SW,https://www.redfin.com/WA/Lynnwood/2220-199th-St-SW-98036/home/2577032,June-19-2017,June-2017,98036,1991,280,311
21319 10 Pl W,https://www.redfin.com/WA/Lynnwood/21319-10th-Pl-W-98036/home/2812720,June-19-2017,June-2017,98036,1987,328,363
427 197th Pl SW,https://www.redfin.com/WA/Lynnwood/427-197th-Pl-SW-98036/home/12489852,June-20-2017,June-2017,98036,2007,258,273
17719 62nd Pl W,https://www.redfin.com/WA/Lynnwood/17719-62nd-Pl-W-98037/home/2719689,June-20-2017,June-2017,98037,1960,270,332
6208 185th St SW,https://www.redfin.com/WA/Lynnwood/6208-185th-St-SW-98037/home/2642326,June-20-2017,June-2017,98037,1967,297,352
21014 Larch Way,https://www.redfin.com/WA/Lynnwood/21014-Larch-Way-98036/home/2649379,June-20-2017,June-2017,98036,1959,302,365
6311 183rd Pl SW,https://www.redfin.com/WA/Lynnwood/6311-183rd-Pl-SW-98037/home/2768181,June-21-2017,June-2017,98037,1969,253,306
18328 15th Pl W 47,https://www.redfin.com/WA/Lynnwood/18328-15th-Pl-W-98037/unit-47/home/177185079,June-21-2017,June-2017,98037,2017,264,269
3412 153rd St SW,https://www.redfin.com/WA/Lynnwood/3412-153rd-St-SW-98087/home/2678306,June-22-2017,June-2017,98087,1977,329,374
1921 201 Pl SW,https://www.redfin.com/WA/Lynnwood/1921-201st-Pl-SW-98036/home/2700430,June-22-2017,June-2017,98036,1963,206,265
1528 184th Pl SW 53,https://www.redfin.com/WA/Lynnwood/1528-184th-Pl-SW-98037/unit-53/home/177184105,June-22-2017,June-2017,98037,2017,197,202
17910 54 Pl W,https://www.redfin.com/WA/Lynnwood/17910-54th-Pl-W-98037/home/2718908,June-23-2017,June-2017,98037,2010,300,312
524 195th St SW,https://www.redfin.com/WA/Lynnwood/524-195th-St-SW-98036/home/12489748,June-23-2017,June-2017,98036,2007,213,228
133 206th Pl SW,https://www.redfin.com/WA/Lynnwood/133-206th-Pl-SW-98036/home/49872882,June-23-2017,June-2017,98036,2014,221,229
1916 152 St SW,https://www.redfin.com/WA/Lynnwood/1916-152nd-St-SW-98087/home/2906799,June-23-2017,June-2017,98087,2003,228,247
17723 56th Ave W,https://www.redfin.com/WA/Lynnwood/17723-56th-Ave-W-98037/home/2718937,June-23-2017,June-2017,98037,1995,291,318
808 172nd St SW,https://www.redfin.com/WA/Lynnwood/808-172nd-St-SW-98037/home/2824771,June-23-2017,June-2017,98037,1992,256,286
6717 198th Pl SW,https://www.redfin.com/WA/Lynnwood/6717-198th-Pl-SW-98036/home/2903521,June-26-2017,June-2017,98036,2004,251,269
5421 170th Pl SW,https://www.redfin.com/WA/Lynnwood/5421-170th-Pl-SW-98037/home/2805775,June-26-2017,June-2017,98037,1986,313,349
5121 211th St SW,https://www.redfin.com/WA/Lynnwood/5121-211th-St-SW-98036/home/2565248,June-26-2017,June-2017,98036,1979,238,281
18314 15th Pl W 43,https://www.redfin.com/WA/Lynnwood/18314-15th-Pl-W-98037/unit-43/home/177185077,June-27-2017,June-2017,98037,2017,269,274
2717 210th St SW,https://www.redfin.com/WA/Lynnwood/2717-210th-St-SW-98036/home/2819891,June-27-2017,June-2017,98036,1989,301,334
18312 15th Pl W 42,https://www.redfin.com/WA/Lynnwood/18312-15th-Pl-W-98037/unit-42/home/177184101,June-27-2017,June-2017,98037,2017,250,255
2022 147th Pl SW,https://www.redfin.com/WA/Lynnwood/2022-147th-Pl-SW-98087/home/2896370,June-28-2017,June-2017,98087,2003,266,285
18313 15th Pl W 35,https://www.redfin.com/WA/Lynnwood/18313-15th-Pl-W-98037/unit-35/home/177185078,June-28-2017,June-2017,98037,2017,245,250
15614 Meadow Rd,https://www.redfin.com/WA/Lynnwood/15614-Meadow-Rd-98087/home/2654281,June-28-2017,June-2017,98087,1968,241,295
14430 24th Ave W,https://www.redfin.com/WA/Lynnwood/14430-24th-Ave-W-98087/home/2890653,June-28-2017,June-2017,98087,2001,213,234
12921 31st Ave W 15,https://www.redfin.com/WA/Lynnwood/12921-31st-Ave-W-98087/unit-15/home/112389615,June-28-2017,June-2017,98087,2017,201,206
17625 67th Pl W,https://www.redfin.com/WA/Lynnwood/17625-67th-Pl-W-98037/home/2814057,June-28-2017,June-2017,98037,1988,244,278
14426 40th Ave W,https://www.redfin.com/WA/Lynnwood/14426-40th-Ave-W-98087/home/2744921,June-28-2017,June-2017,98087,2014,237,245
16023 E Shore Dr,https://www.redfin.com/WA/Lynnwood/16023-E-Shore-Dr-98087/home/109292743,June-28-2017,June-2017,98087,2016,214,220
18731 10th Pl W,https://www.redfin.com/WA/Lynnwood/18731-10th-Pl-W-98036/home/2816590,June-28-2017,June-2017,98036,1990,173,205
6519 193rd St SW,https://www.redfin.com/WA/Lynnwood/6519-193rd-St-SW-98036/home/2730519,June-29-2017,June-2017,98036,1955,336,403
14910 9th Pl W,https://www.redfin.com/WA/Lynnwood/14910-9th-Pl-W-98087/home/2908471,June-29-2017,June-2017,98087,1979,213,256
3500 167th Pl SW,https://www.redfin.com/WA/Lynnwood/3500-167th-Pl-SW-98037/home/2896433,June-29-2017,June-2017,98037,2002,243,263
6709 178th Pl SW,https://www.redfin.com/WA/Lynnwood/6709-178th-Pl-SW-98037/home/2780410,June-29-2017,June-2017,98037,1978,229,273
15318 14 Ave W,https://www.redfin.com/WA/Lynnwood/15318-14th-Ave-W-98087/unit-11/home/2916832,June-29-2017,June-2017,98087,2005,206,223
3301 Fender Dr,https://www.redfin.com/WA/Lynnwood/3301-Fender-Dr-98087/home/2709156,June-29-2017,June-2017,98087,1992,323,353
20620 Larch Way,https://www.redfin.com/WA/Lynnwood/20620-Larch-Way-98036/home/2649374,June-30-2017,June-2017,98036,1936,304,390
1831 208 St SW,https://www.redfin.com/WA/Lynnwood/1831-208th-St-SW-98036/home/2658911,June-30-2017,June-2017,98036,1969,368,421
1524 184th Pl SW 54,https://www.redfin.com/WA/Lynnwood/1524-184th-Pl-SW-98037/unit-54/home/177707338,June-30-2017,June-2017,98037,2017,202,207
18308 15th Pl W 41,https://www.redfin.com/WA/Lynnwood/18308-15th-Pl-W-98037/unit-41/home/177185082,June-30-2017,June-2017,98037,2017,267,272
1415 195th Pl SW,https://www.redfin.com/WA/Lynnwood/1415-195th-Pl-SW-98036/home/2886634,June-30-2017,June-2017,98036,2004,201,219
13313 Beverly Park Rd,https://www.redfin.com/WA/Lynnwood/13313-Beverly-Park-Rd-98087/home/43517834,June-30-2017,June-2017,98087,2012,217,227
17830 22nd Pl W,https://www.redfin.com/WA/Lynnwood/17830-22nd-Pl-W-98037/home/2890130,June-30-2017,June-2017,98037,2001,166,187
20811 2nd Ave W,https://www.redfin.com/WA/Lynnwood/20811-2nd-Ave-W-98036/home/58811664,June-30-2017,June-2017,98036,2015,200,207
229 205th Pl SW,https://www.redfin.com/WA/Lynnwood/229-205th-Pl-SW-98036/home/45116269,June-30-2017,June-2017,98036,2014,244,252
1204 211th Pl SW,https://www.redfin.com/WA/Lynnwood/1204-211th-Pl-SW-98036/home/2831964,June-30-2017,June-2017,98036,1992,206,236
16920 13th Ave W,https://www.redfin.com/WA/Lynnwood/16920-13th-Ave-W-98037/home/2669837,June-30-2017,June-2017,98037,1967,153,208
1016 Lawton Rd,https://www.redfin.com/WA/Lynnwood/1016-Lawton-Rd-98036/home/2903704,July-3-2017,July-2017,98036,2004,216,234
17033 Spruce Way,https://www.redfin.com/WA/Lynnwood/17033-Spruce-Way-98037/home/2754508,July-3-2017,July-2017,98037,1975,279,326
18732 10th Pl W,https://www.redfin.com/WA/Lynnwood/18732-10th-Pl-W-98036/home/2816634,July-5-2017,July-2017,98036,1990,197,229
1204 203 Pl SW,https://www.redfin.com/WA/Lynnwood/1204-203rd-Pl-SW-98036/home/2771855,July-5-2017,July-2017,98036,1975,226,273
5009 194th St SW,https://www.redfin.com/WA/Lynnwood/5009-194th-St-SW-98036/home/2713555,July-5-2017,July-2017,98036,1977,246,291
5632 213th St SW,https://www.redfin.com/WA/Mountlake-Terrace/5632-213th-St-SW-98043/home/2671301,July-5-2017,July-2017,98043,1962,328,388
19005 51st Pl W,https://www.redfin.com/WA/Lynnwood/19005-51st-Pl-W-98036/home/2773463,July-5-2017,July-2017,98036,1976,277,323
1014 152nd Pl SW,https://www.redfin.com/WA/Lynnwood/1014-152nd-Pl-SW-98087/home/2828553,July-5-2017,July-2017,98087,1992,254,284
15122 23rd Pl W,https://www.redfin.com/WA/Lynnwood/15122-23rd-Pl-W-98087/home/2858116,July-5-2017,July-2017,98087,1997,290,315
1520 184th St SW 39,https://www.redfin.com/WA/Lynnwood/1520-184th-St-SW-98037/unit-39/home/177184390,July-6-2017,July-2017,98037,2017,233,238
3616 Serene Way,https://www.redfin.com/WA/Lynnwood/3616-Serene-Way-98087/home/2744975,July-7-2017,July-2017,98087,1989,317,350
5707 178th St SW,https://www.redfin.com/WA/Lynnwood/5707-178th-St-SW-98037/home/2712597,July-7-2017,July-2017,98037,1957,248,313
17115 Spruce Way,https://www.redfin.com/WA/Lynnwood/17115-Spruce-Way-98037/home/2754511,July-7-2017,July-2017,98037,1975,242,289
18015 69th Pl W,https://www.redfin.com/WA/Edmonds/18015-69th-Pl-W-98026/home/2886405,July-7-2017,July-2017,98026,2003,262,281
18901 46th Ave W,https://www.redfin.com/WA/Lynnwood/18901-46th-Ave-W-98036/home/2713676,July-7-2017,July-2017,98036,1966,256,312
2221 147th St SW,https://www.redfin.com/WA/Lynnwood/2221-147th-St-SW-98087/home/145257703,July-7-2017,July-2017,98087,2017,259,264
20809 36th Ave W,https://www.redfin.com/WA/Lynnwood/20809-36th-Ave-W-98036/home/2809115,July-7-2017,July-2017,98036,1986,308,344
3421 176th Pl SW,https://www.redfin.com/WA/Lynnwood/3421-176th-Pl-SW-98037/home/2867541,July-7-2017,July-2017,98037,1999,214,237
4111 148th St SW,https://www.redfin.com/WA/Lynnwood/4111-148th-St-SW-98087/home/2744941,July-7-2017,July-2017,98087,1978,171,215
2109 Larch Way,https://www.redfin.com/WA/Lynnwood/2109-Larch-Way-98036/home/2649534,July-10-2017,July-2017,98036,1953,213,282
4220 191st St SW,https://www.redfin.com/WA/Lynnwood/4220-191st-St-SW-98036/home/2676940,July-11-2017,July-2017,98036,1959,269,332
1526 184th St SW 38,https://www.redfin.com/WA/Lynnwood/1526-184th-St-SW-98037/unit-38/home/177185443,July-11-2017,July-2017,98037,2017,304,309
5214 191st St SW,https://www.redfin.com/WA/Lynnwood/5214-191st-St-SW-98036/home/2668009,July-11-2017,July-2017,98036,1955,391,458
17614 14th Pl W,https://www.redfin.com/WA/Lynnwood/17614-14th-Pl-W-98037/home/2893295,July-11-2017,July-2017,98037,2002,262,282
7524 202nd St SW,https://www.redfin.com/WA/Lynnwood/7524-202nd-St-SW-98036/home/2702263,July-12-2017,July-2017,98036,1957,426,491
3120 177th Pl SW,https://www.redfin.com/WA/Lynnwood/3120-177th-Pl-SW-98037/home/2702478,July-12-2017,July-2017,98037,1968,188,242
820 151st St SW,https://www.redfin.com/WA/Lynnwood/820-151st-St-SW-98087/home/2814015,July-12-2017,July-2017,98087,1988,298,332
18309 15th Pl W 36,https://www.redfin.com/WA/Lynnwood/18309-15th-Pl-W-98037/unit-36/home/177707339,July-13-2017,July-2017,98037,2017,241,246
20627 S Danvers Rd,https://www.redfin.com/WA/Lynnwood/20627-S-Danvers-Rd-98036/home/2648767,July-13-2017,July-2017,98036,1962,263,323
4027 Lincoln Way,https://www.redfin.com/WA/Lynnwood/4027-Lincoln-Way-98087/home/2900760,July-13-2017,July-2017,98087,2003,217,236
7110 191st Pl SW,https://www.redfin.com/WA/Lynnwood/7110-191st-Pl-SW-98036/home/2736778,July-14-2017,July-2017,98036,1961,232,293
18305 15th Pl W 37,https://www.redfin.com/WA/Lynnwood/18305-15th-Pl-W-98037/unit-37/home/177185452,July-14-2017,July-2017,98037,2017,283,288
1527 184th St SW 18,https://www.redfin.com/WA/Lynnwood/1527-184th-St-SW-98037/unit-18/home/177186100,July-14-2017,July-2017,98037,2017,284,289
5222 192nd Pl SW,https://www.redfin.com/WA/Lynnwood/5222-192nd-Pl-SW-98036/home/2831612,July-14-2017,July-2017,98036,1992,280,310
20601 6th Pl W,https://www.redfin.com/WA/Lynnwood/20601-6th-Pl-W-98036/home/2806448,July-14-2017,July-2017,98036,1985,312,349
620 141st St SW Lot 4,https://www.redfin.com/WA/Lynnwood/620-141st-St-SW-98087/unit-4/home/146397710,July-14-2017,July-2017,98036,2017,312,317
18630 67th Ave W,https://www.redfin.com/WA/Lynnwood/18630-67th-Ave-W-98037/home/2702066,July-14-2017,July-2017,98037,1954,222,290
14322 Madison Way,https://www.redfin.com/WA/Lynnwood/14322-Madison-Way-98087/home/69351840,July-14-2017,July-2017,98087,2014,259,267
625 142nd Pl SW,https://www.redfin.com/WA/Lynnwood/625-142nd-Pl-SW-98087/home/2917403,July-14-2017,July-2017,98087,1955,204,271
13908 15th Pl W,https://www.redfin.com/WA/Lynnwood/13908-15th-Pl-W-98087/home/28481375,July-14-2017,July-2017,98087,2009,240,253
22002 Locust Pl,https://www.redfin.com/WA/Lynnwood/22002-Locust-Pl-98036/home/2675921,July-14-2017,July-2017,98036,1960,428,490
4232 175th St SW,https://www.redfin.com/WA/Lynnwood/4232-175th-St-SW-98037/home/2814568,July-17-2017,July-2017,98037,1988,233,267
18317 15th Pl W 34,https://www.redfin.com/WA/Lynnwood/18317-15th-Pl-W-98037/unit-34/home/177707370,July-17-2017,July-2017,98037,2017,234,239
20231 4th Place W,https://www.redfin.com/WA/Lynnwood/20231-4th-Pl-W-98036/unit-47/home/101603665,July-17-2017,July-2017,98036,2015,284,291
15408 12th Ave W,https://www.redfin.com/WA/Lynnwood/15408-12th-Ave-W-98087/home/113324041,July-17-2017,July-2017,98087,2017,224,229
1123 154th Pl SW,https://www.redfin.com/WA/Lynnwood/1123-154th-Pl-SW-98087/home/113189674,July-17-2017,July-2017,98087,2017,259,264
20925 13th Ave W,https://www.redfin.com/WA/Lynnwood/20925-13th-Ave-W-98036/home/2911024,July-17-2017,July-2017,98036,2005,212,229
19206 74th Ave W,https://www.redfin.com/WA/Lynnwood/19206-74th-Ave-W-98036/home/2714031,July-18-2017,July-2017,98036,1960,172,234
2419 202nd Pl SW,https://www.redfin.com/WA/Lynnwood/2419-202nd-Pl-SW-98036/home/2710827,July-19-2017,July-2017,98036,1960,396,458
6330 176th St SW,https://www.redfin.com/WA/Lynnwood/6330-176th-St-SW-98037/home/2718547,July-19-2017,July-2017,98037,1953,267,336
7304 192nd Pl SW,https://www.redfin.com/WA/Lynnwood/7304-192nd-Pl-SW-98036/home/2706609,July-20-2017,July-2017,98036,1966,171,227
13531 25th Ave W,https://www.redfin.com/WA/Lynnwood/13531-25th-Ave-W-98087/home/2909263,July-20-2017,July-2017,98087,2004,260,278
15332 12th Ave W,https://www.redfin.com/WA/Lynnwood/15332-12th-Ave-W-98087/home/113081310,July-20-2017,July-2017,98087,2017,232,237
2223 177th Pl SW,https://www.redfin.com/WA/Lynnwood/2223-177th-Pl-SW-98037/home/2645004,July-20-2017,July-2017,98036,1963,367,426
20532 6th Pl W,https://www.redfin.com/WA/Lynnwood/20532-6th-Pl-W-98036/home/2806452,July-20-2017,July-2017,98036,1985,280,317
13902 39th Pl W,https://www.redfin.com/WA/Lynnwood/13902-39th-Pl-W-98087/home/49873030,July-20-2017,July-2017,98087,2013,234,243
7327 Olympic View Dr,https://www.redfin.com/WA/Edmonds/7327-Olympic-View-Dr-98026/home/2703468,July-20-2017,July-2017,98026,1978,318,362
18415 73rd Ave W,https://www.redfin.com/WA/Edmonds/18415-73rd-Ave-W-98026/home/2703322,July-21-2017,July-2017,98026,1963,225,284
